feature_number,log2_sizing
11529,-0.24381777747416936
11530,-10.1568545690459
11532,-0.4938670091593946
11533,-4.1965802121628295
11535,-10.940584635226745
11536,-2.995242598192547
11537,-1.1848802244812238
11538,-3.207032242584
11543,-0.1929685527498713
11544,-11.29608144835088
11545,-2.4973172347735155
11550,-1.8510022967719142
11551,-0.9978573842449238
11558,-4.7666331149619925
11559,-4.67699533467598
11561,-1.499117843162456
11565,9.592189581850726e-4
11566,-1.5124827566445733
11567,-2.8857762010618546
11570,-0.6242670844166124
11573,-10.279201572360499
11575,-3.716431879459759
11577,-2.8666259102558014
11578,-3.1842596346654948
11579,-0.6504021859134823
11580,-12.535674452017341
11581,-9.413010193916346
11582,-3.880965016666661
11583,-3.754634016823394
11584,-3.5557488418192884
11588,-0.3291233494165182
11589,-5.607146650496083
11590,-6.015234648538859
11591,-3.458007873847131
11592,-0.46121283409926905
11593,-6.800975017681997
11594,-1.108880720746186
11595,-2.484450534548276
11596,-5.078514723613177
11597,-4.31103425823436
11597,-4.31103425823436
11599,-5.533522411471883
11600,-4.831094216478579
11601,-3.1167315809173
11602,-2.083641174480956
11603,-6.842599759013951
11604,-2.8363437604982344
11606,-11.923367657525716
11607,-1.837325410647927
11611,-2.4555414182184125
11612,-2.3495627427580925
11614,-1.8268368536603956
11615,-3.586656447201359
11616,-6.801622490061519
11618,-6.531903879433835
11620,-5.62963163404019
11622,-12.380017392971306
11625,-1.625243735581117
11625,-1.625243735581117
11626,0.32561191485842367
11628,-1.2265856241182278
11628,-1.2265856241182278
11630,-4.806471344155116
11632,-0.8493298931145771
11633,-7.346439698285726
11634,9.592189581850726e-4
11634,9.592189581850726e-4
11635,-8.043977814399405
11638,-9.497234891341614
11640,-1.1506545266021282
11641,-3.014213162658496
11644,-1.7974011030426547
11646,-6.493017264568947
11647,-7.524200151265184
11648,-4.508240878431219
11649,-1.0381673563362954
1165,-0.33825878205534027
11650,-2.9334602938444734
11651,-1.7395968397394248
11654,-4.15523197106882
11655,-1.2932291877626008
11658,-5.091083656693438
11660,-5.169652849190827
11664,-3.9522405067720814
11666,-12.099559992902565
11667,-5.7060771403671415
11670,-9.162383917478847
11673,-5.052412423400707
11674,-8.679835299081205
11675,-2.676398769910551
11677,-1.6910757552394922
11679,1.2056575806027472
11679,1.2056575806027472
11680,-2.7179819069824616
11685,-2.909135914576834
11687,-3.5309736478881693
11688,-0.6130238375424735
11691,-4.778393119504938
11694,-2.647358638372065
11695,-0.5071434366628911
11695,-0.5071434366628911
11696,-3.451267698522656
11697,-3.251995322290191
11698,-0.3639672521445976
11699,-0.7076316064757081
11703,-2.3853266677491716
11706,-9.99361034272472
11709,-6.781348164863736
11711,-3.4750226168083307
11714,-9.55340963192129
11716,-10.47622051641401
11717,-1.234566559923074
11720,-3.129564862813576
11722,-9.848097268720545
11724,-3.1143400979935643
11725,-1.6175171461578746
11726,-5.3029882085051225
11727,-6.139442360768006
11730,-5.482792969759251
11731,-3.485615047806366
11734,-5.371409955649019
11734,-5.371409955649019
11737,9.592189581850726e-4
11739,-1.7309259375139112
11742,-2.593599720032492
11743,-0.7490213943745123
11744,-2.4027384176082234
11745,-7.46646624404497
11747,-3.950699350427629
11748,-9.258583477155986
11749,-9.949718799699564
11751,-3.21898993397557
11752,-3.568490025442473
11754,-0.649653577909326
11755,-2.070774574212665
11756,-6.198000868462039
11757,-2.461609404616092
11758,9.592189581850726e-4
11759,-1.4047811090566362
11761,-1.6023361183006783
11763,-3.3049277568553648
11764,-6.206223892220914
11765,-5.1466931616080185
11767,-1.2455903771952697
11767,-1.2455903771952697
11768,-3.3796182684983913
11773,-1.0606455048718844
11777,-3.3301602450474
11778,-0.3739892607705196
11779,-5.68412530199259
11780,-2.7634237391384238
11782,-3.7552096086477555
11783,-9.973263584602368
11784,-3.2179673446577404
11785,-6.256581221322012
11788,-7.506649832121889
11789,-3.4553653115692113
11791,-4.744786247964251
11793,-9.544141820934692
11794,-0.8232117572727671
11797,-5.8006595877500144
11797,-5.8006595877500144
11799,-1.7207389409584501
11804,-0.9663944186724087
11807,-2.644667381695181
11808,-5.43576714629726
11811,-6.730429690208154
11812,-6.723605091354081
11812,-6.723605091354081
11814,-3.568019352287551
11818,-5.392182852426378
11820,-3.823619976997827
11821,-4.125424290988541
11824,-2.3272579935248854
11824,-2.3272579935248854
11827,-4.201331823274595
11831,-0.41106703495680447
11833,-7.20194334257126
11834,-5.331172328728702
11835,-9.17444206779316
11836,-2.2531558737087893
1184,-0.9364848489857578
11843,-7.015140988518727
11844,-2.2591635517612554
11847,-3.3629630896372795
11847,-3.3629630896372795
11848,-3.5452079166212314
11850,-2.6247375699651716
11850,-2.6247375699651716
11853,-1.5375039569225422
11854,-4.746768091900395
11855,-3.06616283661121
11857,-4.609545738039685
11858,-4.024681154842746
11859,-8.643964339651982
11860,-5.565662774456674
11861,-1.0384285250294116
11864,-3.998724106889505
11865,-5.119276810473579
11866,-4.490972863432268
11867,-4.481767106148077
11868,-3.611618907058313
11870,-6.465560066896586
11872,-5.340825509916936
11873,-9.193579788575205
11874,-4.886915889785873
11875,-7.06732541123623
11877,-0.4574909957977275
11878,-6.423469970367338
11880,-3.166954036610786
11881,-6.239040783981869
11881,-6.239040783981869
11883,-1.9740825815703362
11885,-3.424307698751928
11886,-1.7974406615068583
11887,-6.096923269692082
11889,-10.152660862253404
11891,-0.9736454191256207
11892,-1.259976219167969
11894,-4.514921209342381
11894,-4.514921209342381
11897,-3.4793595979928873
11899,-5.377815720405249
11901,-12.243066405319876
11903,-8.461577282216414
11904,-4.614892884722542
11905,-5.815610966944828
11906,-4.501306899819558
11906,-4.501306899819558
11907,-3.547527353148988
11908,-0.5488518492560682
11910,-3.431180033984482
11911,-4.033976121781812
11914,-4.301652925659952
11915,9.592189581850726e-4
11916,-6.486432149148428
11917,-5.404554077648581
11918,-0.925198068734816
1192,-0.9548434830472301
11920,-2.4088628811150468
11921,-3.894455182953744
11921,-3.894455182953744
11922,-5.726397747492353
11924,-4.81361919373417
11927,-9.427848533216844
11927,-9.427848533216844
11928,-2.9289520085050587
11929,0.03026271192286767
11931,-4.840589457909729
11933,-0.5311877817757847
11935,-6.719521893251617
11936,-3.4620871700888474
11937,-8.919797502575003
11938,-2.7232975903496275
11940,-1.0089978662063053
11941,-7.4204118242677755
11942,-3.078459710605811
11944,-2.7287171225012465
11944,-2.7287171225012465
11946,-5.52428045480357
11947,-3.2734681411276574
11949,-0.39345448234144254
11949,-0.39345448234144254
11953,9.592189581850726e-4
11954,-3.266598824393986
11955,-2.755475776617601
11957,-4.569465878720123
11963,-1.0369653164074686
11968,-0.8415016528878925
11968,-0.8415016528878925
11969,-3.014111729339076
11969,-3.014111729339076
11972,-0.9095017885357057
11973,-3.263585804133167
11974,-5.192804310733334
11975,-7.372087314180994
11979,-1.1227596952191263
11980,-2.9145942228580184
11981,-0.9001400260832335
11983,-3.4346836074947764
11984,-6.6919788654101175
11985,-4.579418270413024
11986,-1.3361382177954066
11987,-5.252161155800927
11988,-7.430478908694603
11992,-1.5381426642288554
11993,-3.7752105812752283
11995,-4.487474845117763
11996,-0.2711268910673969
12000,-2.1658174789864595
12001,-0.5377797847435201
12002,-4.007831726008619
12004,-2.3256713443486747
12006,-8.382270714136002
12007,-3.82437352718408
12009,-2.5071634759729577
12011,-7.516077930084241
12012,-6.1491999502697805
12013,-2.36580257177123
12014,-8.91548139996988
12017,-5.505334554731431
12018,-4.1091314444980656
12019,-4.642150175645314
1202,-0.23298790673407363
1202,-0.23298790673407363
12021,-6.00498171413013
12021,-6.00498171413013
12022,-1.032302704610669
12023,-6.396699510561945
12024,-9.35531998681267
12029,-5.481324598965627
1203,-0.7430435513579687
12030,-4.957033843862965
12031,-2.27615966603604
12032,-4.697958922834747
12033,-3.8562415022151235
12034,-4.553199910109631
12034,-4.553199910109631
12037,-9.75983329001865
12037,-9.75983329001865
12038,-9.58027377725296
12039,-9.25849414447074
12039,-9.25849414447074
1204,-1.0981402005728709
12040,-4.028257116025898
12043,-11.067440624806155
12044,-3.6713073619272887
12044,-3.6713073619272887
12045,9.592189581850726e-4
12047,-8.104866744225413
12048,-6.23635287684149
12054,-6.551912597153354
12056,-5.451668103218013
12057,-3.3099472096153892
12058,-3.3099018484356506
12058,-3.3099018484356506
12059,-1.3329194913037812
12060,-3.0080751378267854
12061,-1.8859860170639469
12062,-0.8306914630777089
12063,-2.8354501443733775
12064,-1.4758378350141939
12065,-2.579722252348798
12066,-2.6449093776301007
12067,-4.349506802328969
12067,-4.349506802328969
12068,-12.416397759311241
12068,-12.416397759311241
12071,-2.230009778725813
12071,-2.230009778725813
12072,-5.608166977518858
12072,-5.608166977518858
12073,-2.3033654250103406
12074,-1.1688723887391854
12074,-1.1688723887391854
12076,-0.8475404044364457
12076,-0.8475404044364457
12077,-6.114982639043272
12078,-3.628472736050627
12079,-1.9476294006679205
12079,-1.9476294006679205
12080,-7.467657841748711
12081,-4.977261167074624
12082,-6.798237393153984
12082,-6.798237393153984
12084,-0.5584071658503377
12084,-0.5584071658503377
12086,-6.929585703309378
12088,-4.086483132474666
12089,-2.5357101228810484
12090,-5.641577943115442
12091,-9.203910074539243
12092,-2.009244393059921
12094,-7.8809596160252875
12094,-7.8809596160252875
12095,-1.2487349881307708
12096,-6.444943914094011
12097,-1.3279298822546242
12098,-0.1582081180176132
12099,-5.63327974281178
12100,-3.9416960330546282
12101,-0.8779600803557752
12102,-7.718114173127179
12103,-3.2539429632589796
12104,-5.860324195032552
12105,-7.791891539787388
12106,-4.063286364843532
12107,-0.854643013871282
12107,-0.854643013871282
12108,-4.467625934151233
12110,-4.381750872469613
12111,-5.524656884034529
12112,-3.100274213512302
12114,-7.191024674458591
12115,-2.398996743983819
12117,-0.7094928113860182
12118,-6.8465617511292844
12119,-1.190575143027223
12120,-3.168136361455905
12123,-9.909641106821933
12124,-6.06628085470131
12125,-5.016471200954863
12126,-1.6650199269486567
12127,-1.4099159888096788
12128,-2.8416761620797977
12129,-6.9199306084488335
12129,-6.9199306084488335
1213,1.6315428374374594
1213,1.6315428374374594
12130,-0.09109197763460078
12132,-1.5825059854228885
12133,-3.7761642171490895
12134,-1.521234238988951
12135,-7.0229651246930285
12136,-3.36278472593843
12137,-4.918905079592893
12138,-4.22935061239083
12139,-1.0404548129226732
12140,-3.2374095768307347
12141,-2.452431938672467
12142,-2.1398244385888705
12143,9.592189581850726e-4
12144,-1.9833375095190715
12145,-1.1069101624529456
12146,-6.842528019844977
12147,-10.271088666708305
12147,-10.271088666708305
12148,-3.891502325671104
12149,-1.2055882955596686
12150,-5.9228010864267295
12151,-3.909313331783256
12152,-2.2852931425789813
12153,-4.380907808814433
12154,-2.3551329333791546
12156,-4.6616284157372965
12157,-3.4304897185047363
12158,-3.8054343477920436
12159,-4.434770128316331
12161,-7.877944561357244
12162,-3.1400497046467675
12164,-4.207211151554246
12164,-4.207211151554246
12165,-2.5122813418889773
12167,-3.2168422385576485
12168,-2.8414932776948305
12169,-7.381485774712741
12171,-0.05002287777449734
12172,-8.04083590472941
12173,9.592189581850726e-4
12174,-4.565619464981728
12177,-5.510710059260953
12180,-9.534538302210754
12182,-0.6489840586737168
12187,9.592189581850726e-4
12189,-2.503537730386083
12189,-2.503537730386083
12190,-2.7658065642390937
12197,-5.697740891844795
12200,9.592189581850726e-4
12203,-3.3656905753554787
12205,9.592189581850726e-4
12206,-4.097975877624855
12207,-6.2007751651109215
12209,-4.19821181497985
12211,-1.1100226004207854
12217,9.592189581850726e-4
12224,-6.506833777183432
12226,-1.3582314605307102
12232,-1.6425494008105088
12236,-4.672769119858271
12237,-0.42229489548256255
12238,-6.651932059598135
12238,-6.651932059598135
12241,-4.146875346254376
12243,-9.1964928660344
12243,-9.1964928660344
12245,-8.86021933074775
12246,-6.356337265565475
12247,-7.592752593958785
12248,-1.6550635911104319
12249,-9.460907239886975
12249,-9.460907239886975
12251,-5.886363953275564
12254,-1.4267781757371
12256,-8.117461440497244
12257,-9.660787244568517
12259,-4.865926453556165
12261,-7.719916423387015
12261,-7.719916423387015
12264,-6.670382002470492
12267,-2.537490472421478
12268,-9.336311668038762
12272,-8.363041999421847
12274,-0.11525058321494279
12279,-7.98269053844583
12280,-5.108055747408898
12282,-8.21899464624947
12282,-8.21899464624947
12285,-9.215521936185372
12289,-1.2771828598527093
12297,-2.0696389074394044
12301,-7.130793951756497
12301,-7.130793951756497
12304,-9.680524169213303
12305,-1.0182993472409672
12305,-1.0182993472409672
12306,-7.969072115119744
12306,-7.969072115119744
12308,-11.06958577793831
12309,-0.9332605519460734
12311,-7.298589051585926
12313,-9.192678141317899
12314,-5.3108066418963045
12319,-2.817144486352844
12322,-2.0423723080569234
12326,-0.7660744345193498
12327,-7.989658135448137
12329,-2.057813468534011
12330,-2.6795278218704235
12332,-3.019426167917078
12334,-0.7441243574089815
12336,0.22951122865986195
12336,0.22951122865986195
12337,-4.460929243227319
12341,-3.868532577591081
12341,-3.868532577591081
12343,-2.8977542584411964
12347,-7.837356755462958
12351,-4.116834767568634
12355,-5.864064854050089
12356,-2.243380563246483
12356,-2.243380563246483
12359,-4.9351659568506205
12361,-1.8859595163049458
12363,-4.140593054134552
12368,-2.104128257887715
12371,-3.5504922739353146
12372,-1.719815365542761
12374,-4.837429552141315
12376,-6.5599826186276795
12380,-3.9890335514878585
12382,-8.807561402713734
12383,-2.172596190833214
12384,-7.128695850734548
12385,-5.766513270493631
12386,-6.098475544705828
12387,-8.21540273756621
12388,-3.640805754107885
12389,-8.842688891735182
12391,-6.716039056160638
12392,-7.5225631386241165
12393,-6.574754585450901
12397,-2.163138346557069
12400,-8.629237397387321
12404,-0.3403979653922199
12405,-5.674577282319463
12406,-2.22010890257623
12406,-2.22010890257623
12407,-6.95978417130666
1241,-0.11189971227846605
12410,-7.44843394882681
12411,9.592189581850726e-4
12413,-4.2511006010501715
12414,-2.4148770506525263
12417,-3.3165666771347846
12419,-8.07989215380378
12420,-5.845378476753808
12422,-9.310351608899893
12423,-4.800178193433859
12423,-4.800178193433859
12424,-1.0590775284125962
12427,-3.8276180515217866
12428,-6.307652705921759
12429,-4.670181822959966
12432,-2.766564684030254
12434,-3.6321383991514264
12434,-3.6321383991514264
12436,-0.8707667314511531
12437,-5.299813997953313
12438,-3.422858951904952
12439,-7.550939831343815
12440,-3.9814640258530947
12442,-1.200462898105667
12444,-6.325820953376358
12445,-4.5582612808389
12445,-4.5582612808389
12447,-2.5131988441408666
12450,-5.333196063571284
12452,-3.8697247674767383
12456,-8.306776009848358
12460,-5.522943761854225
12462,-7.787867405572614
12465,-6.467917429055317
12466,-2.1022317855532098
12467,-5.970428716032596
12467,-5.970428716032596
12468,-9.304877106618903
12469,-3.2644605167055754
12470,-3.176378047904439
12470,-3.176378047904439
12471,-4.278495611723545
12473,-1.2505903013358348
12475,-0.8262378180777561
12478,-6.773378113595806
12479,-4.126342898976244
12481,-2.3490827961298253
12483,-2.6503836303669557
12484,-1.3573652920452586
12487,-4.815185857832802
12487,-4.815185857832802
1249,-2.9066975874348504
12491,-0.5375829563304529
12492,-0.7136589301649812
12493,-4.279985636821159
12494,-8.625363221903639
12495,-2.8128451814503213
12496,-5.516772813067633
12499,-5.785145541161632
12500,-5.164129264022375
12500,-5.164129264022375
12501,-3.5198007491814165
12503,-1.536640917286812
12504,-1.113978614738591
12505,-2.0452672511398298
12506,-5.18939549985252
12509,-7.8198696094106595
1251,-0.3885625015749648
12512,-5.623871266597777
12513,-0.9936956222751497
12513,-0.9936956222751497
12514,-3.560251016631623
12516,-7.500677716850404
12519,-6.094152056345944
12521,-9.249194609274056
12523,-0.5167061300994689
12524,-5.971765549952336
12525,-1.9852113096236805
12526,-4.024827813387038
12530,-1.1951277210231848
12539,-2.7508594359744247
12540,-1.2971852632634735
12541,-3.695990098788788
12542,-0.8853642233325817
12544,-3.0077028940819597
12545,-2.651663750330019
12546,-2.5261712675405983
12547,-8.537358439137158
1255,-0.2536629944054517
