feature_number,Organism,combined_ID,binary_ID,SmilesLibrary_,SmilesAnalog_,network,ZodiacMF,ZodiacScore,C,H,N,O,P,S,NOSC,dG,Intersection
19179,Turf,Pro-Glu-Arg,1,C1CC(NC1)C(=O)NC(CCC(=O)O)C(=O)NC(CCCN=C(N)N)C(=O)O,CCCCCCCCC#CCC#CCC#CCCCC(=O)O,3352,C16H28N6O6,0.796096096,16,28,6,6,0,0,0.125,56.7375,NA
19556,Pocillopora verrucosa,Spectral Match to Pinolenic acid from NIST14,2,NA,N/A,4896,C16H35NO3,1,16,35,1,3,0,0,-1.625,106.6125,Poc
19575,CCA,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C14H35N4O9P,1,14,35,4,9,1,0,-0.7142857142857144,80.65714285714286,NA
19575,Porites lobata,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C14H35N4O9P,1,14,35,4,9,1,0,-0.7142857142857144,80.65714285714286,NA
19575,Pocillopora verrucosa,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C14H35N4O9P,1,14,35,4,9,1,0,-0.7142857142857144,80.65714285714286,NA
19575,Turf,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C14H35N4O9P,1,14,35,4,9,1,0,-0.7142857142857144,80.65714285714286,NA
19581,CCA,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C11H32N9O6P2,0.996596597,11,32,9,6,2,0,-0.2727272727272725,68.07272727272726,NA
19581,Porites lobata,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C11H32N9O6P2,0.996596597,11,32,9,6,2,0,-0.2727272727272725,68.07272727272726,NA
19581,Pocillopora verrucosa,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C11H32N9O6P2,0.996596597,11,32,9,6,2,0,-0.2727272727272725,68.07272727272726,NA
19610,Porites lobata,no matches;no matches;no matches;no matches,3,NA,NA,-1,C28H35N,0.995495495,28,35,1,0,0,0,-1.1428571428571432,92.87142857142858,Por
19657,Pocillopora verrucosa,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C7H31N17O7,1,NA,NA,NA,NA,NA,NA,NA,NA,Poc
19801,CCA,"(3S,4R,6aR,6bS,8aS,11R,12R,14bR)-3,12-dihydroxy-4,6a,6b,11,12,14b-hexamethyl-8a-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,11,12a,14,14a-tetradecahydropicene-4-carboxylic acid",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19801,Pocillopora verrucosa,"(3S,4R,6aR,6bS,8aS,11R,12R,14bR)-3,12-dihydroxy-4,6a,6b,11,12,14b-hexamethyl-8a-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,11,12a,14,14a-tetradecahydropicene-4-carboxylic acid",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19845,Pocillopora verrucosa,no matches;no matches;no matches;no matches,3,NA,NA,-1,C16H43N7P,1,16,43,7,0,1,0,-1.6875,108.39375,Poc
20156,CCA,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20156,Dictyota,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20156,Pocillopora verrucosa,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20161,Pocillopora verrucosa,"3-[21-benzyl-3,24-bis(butan-2-yl)-6-(2-carboxyethyl)-7,10,28-trimethyl-2,5,8,11,14,20,23,26,29,32-decaoxo-9,30-bis(propan-2-yl)-25-oxa-1,4,7,10,13,19,22,28,31-nonaazatricyclo[31.4.0.0�?,�?]heptatriacontan-27-yl]propanoic acid",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poc
20183,Dictyota,Spectral Match to Nonaethylene glycol from NIST14,2,NA,N/A,200,C28H63N4O8,1,28,63,4,8,0,0,-1.25,95.925,Dictyota
20188,CCA,3-Cyclohexyl-L-alaninamide,2,NA,C1CCC(CC1)CC(C(=O)N)N,3585,C16H35NO3,1,16,35,1,3,0,0,-1.625,106.6125,NA
20188,Pocillopora verrucosa,3-Cyclohexyl-L-alaninamide,2,NA,C1CCC(CC1)CC(C(=O)N)N,3585,C16H35NO3,1,16,35,1,3,0,0,-1.625,106.6125,NA
20203,Pocillopora verrucosa,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C20H32O11,1,20,32,0,11,0,0,-0.5,74.55,Poc
20204,Pocillopora verrucosa,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C20H32O11,1,20,32,0,11,0,0,-0.5,74.55,Poc
20210,CCA,"(3S,4R)-7-hydroxy-3-[(3S,4R)-7-hydroxy-4-(4-hydroxyphenyl)-2-oxo-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-3-yl]-4-(4-hydroxyphenyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-2-one",2,NA,N/A,582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CCA
20306,Porites lobata,"3-[21-benzyl-3,24-bis(butan-2-yl)-6-(2-carboxyethyl)-7,10,28-trimethyl-2,5,8,11,14,20,23,26,29,32-decaoxo-9,30-bis(propan-2-yl)-25-oxa-1,4,7,10,13,19,22,28,31-nonaazatricyclo[31.4.0.0�?,�?]heptatriacontan-27-yl]propanoic acid",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,coral
20306,Pocillopora verrucosa,"3-[21-benzyl-3,24-bis(butan-2-yl)-6-(2-carboxyethyl)-7,10,28-trimethyl-2,5,8,11,14,20,23,26,29,32-decaoxo-9,30-bis(propan-2-yl)-25-oxa-1,4,7,10,13,19,22,28,31-nonaazatricyclo[31.4.0.0�?,�?]heptatriacontan-27-yl]propanoic acid",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,coral
20313,Turf,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Turf
20320,Porites lobata,Linoleoyl ethanolamide,2,NA,CCCCCC=CCC=CCCCCCCCC(=O)NCCO,17,C13H35N7O8,1,13,35,7,8,0,0,0.15384615384615374,55.91538461538462,coral
20320,Pocillopora verrucosa,Linoleoyl ethanolamide,2,NA,CCCCCC=CCC=CCCCCCCCC(=O)NCCO,17,C13H35N7O8,1,13,35,7,8,0,0,0.15384615384615374,55.91538461538462,coral
20328,CCA,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C14H26N16P,1,14,26,16,0,1,0,1.2142857142857144,25.692857142857136,NA
20328,Porites lobata,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C14H26N16P,1,14,26,16,0,1,0,1.2142857142857144,25.692857142857136,NA
20328,Pocillopora verrucosa,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C14H26N16P,1,14,26,16,0,1,0,1.2142857142857144,25.692857142857136,NA
20336,Pocillopora verrucosa,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C11H34N9O5P2,1,11,34,9,5,2,0,-0.6363636363636367,78.43636363636364,Poc
20337,Pocillopora verrucosa,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C20H34O10,0.998698699,20,34,0,10,0,0,-0.7000000000000002,80.25,Poc
20349,Pocillopora verrucosa,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C20H32O11,1,20,32,0,11,0,0,-0.5,74.55,Poc
20353,Pocillopora verrucosa,Organic compounds;Organoheterocyclic compounds;Benzene and substituted derivatives;nan,3,NA,NA,6137,C14H25N15OP,1,14,25,15,1,1,0,1.2142857142857144,25.692857142857136,Poc
20362,Pocillopora verrucosa,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poc
20365,Pocillopora verrucosa,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C14H33N4O9P,0.988788789,14,33,4,9,1,0,-0.5714285714285712,76.58571428571427,Poc
20371,Pocillopora verrucosa,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C20H29N4O6P,0.981181181,20,29,4,6,1,0,-0.5,74.55,Poc
20657,Pocillopora verrucosa,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,2248,C12H30N13P,1,12,30,13,0,1,0,0.3333333333333335,50.8,Poc
20660,CCA,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20660,Porites lobata,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20660,Pocillopora verrucosa,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20711,CCA,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20711,Pocillopora verrucosa,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20717,Pocillopora verrucosa,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C16H26O9,1,16,26,0,9,0,0,-0.5,74.55,Poc
20722,Porites lobata,Oleoyl-L-carnitine,2,NA,CCCCCCCCC=CCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,21,C20H39NO5,0.886386386,20,39,1,5,0,0,-1.2999999999999998,97.35,coral
20722,Pocillopora verrucosa,Oleoyl-L-carnitine,2,NA,CCCCCCCCC=CCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,21,C20H39NO5,0.886386386,20,39,1,5,0,0,-1.2999999999999998,97.35,coral
