feature_number,Organism,T0,TF,log2_change,network,N,P,C,O,H,NOSC,row m/z,n_presence,nc,oc,hc,log_nc,log_oc,log_hc,logxic,log_snc,log_soc,log_shc,ra,ra_mean
20668,CCA,27768901.443533268,48108640.754883595,0.4905417889682604,814,2,0,19,6,27,-0.47368421052631593,380.19213478214954,1,0.10526315789473684,0.3157894736842105,1.4210526315789473,-0.9777236052888478,-0.5006023505691853,0.15261016320615833,7.443558699107529,6.465835093818681,6.942956348538344,7.596168862313688,NA,0.0026880932417450566
20668,Dictyota,295280168.78881127,168291864.3749595,-0.9104111278004933,814,2,0,19,6,27,-0.47368421052631593,380.19213478214954,1,0.10526315789473684,0.3157894736842105,1.4210526315789473,-0.9777236052888478,-0.5006023505691853,0.15261016320615833,8.470234280440202,7.4925106751513555,7.969631929871018,8.622844443646361,NA,0.00794341183907057
20668,Pocillopora verrucosa,14807481.632687759,43863284.30669757,0.9955675736766612,814,2,0,19,6,27,-0.47368421052631593,380.19213478214954,1,0.10526315789473684,0.3157894736842105,1.4210526315789473,-0.9777236052888478,-0.5006023505691853,0.15261016320615833,7.170481202611154,6.192757597322307,6.669878852041969,7.323091365817312,NA,3.667538566763853e-4
20668,Porites lobata,6305497.586812541,9890346.909839801,-1.168990548284804,814,2,0,19,6,27,-0.47368421052631593,380.19213478214954,1,0.10526315789473684,0.3157894736842105,1.4210526315789473,-0.9777236052888478,-0.5006023505691853,0.15261016320615833,6.799719363816347,5.8219957585275,6.299117013247162,6.952329527022506,NA,5.199975366570648e-4
20668,Turf,10282811.70660549,14527044.13403496,-0.37813540832392384,814,2,0,19,6,27,-0.47368421052631593,380.19213478214954,1,0.10526315789473684,0.3157894736842105,1.4210526315789473,-0.9777236052888478,-0.5006023505691853,0.15261016320615833,7.012111883307099,6.034388278018251,6.511509532737913,7.164722046513257,NA,6.62789758688123e-4
20679,Pocillopora verrucosa,1433214.3355449215,75872.1877968747,-4.928903332683043,-1,5,0,22,13,47,-0.2727272727272725,628.280999319894,1,0.22727272727272727,0.5909090909090909,2.1363636363636362,-0.6434526764861874,-0.22847932851536945,0.3296751771135112,6.156311143491364,5.512858467005176,5.9278318149759945,6.485986320604876,NA,3.4270058710106515e-5
20698,Turf,34250.367441405804,5956535.91567787,-2.5894474288099794,36,1,0,15,1,33,-1.8666666666666663,244.263674651134,1,0.06666666666666667,0.06666666666666667,2.2,-1.1760912590556813,-1.1760912590556813,0.3424226808222063,4.534665235008561,3.358573975952879,3.358573975952879,4.877087915830767,NA,2.447395789241401e-6
20708,CCA,5610931.675453128,3284354.557201173,-0.8382930168376471,76,1,0,11,4,19,-0.7272727272727275,230.13893560195405,1,0.09090909090909091,0.36363636363636365,1.7272727272727273,-1.041392685158225,-0.43933269383026263,0.23736091579460392,6.7490349803138034,5.707642295155578,6.309702286483541,6.986395896108407,NA,5.613116351287877e-4
20708,Dictyota,34733472.88362303,32962143.39119903,-0.1300358066307396,76,1,0,11,4,19,-0.7272727272727275,230.13893560195405,1,0.09090909090909091,0.36363636363636365,1.7272727272727273,-1.041392685158225,-0.43933269383026263,0.23736091579460392,7.540748209132491,6.499355523974265,7.101415515302228,7.778109124927094,NA,9.639119632216921e-4
20722,Pocillopora verrucosa,9930668.358359396,0,-6.6,21,1,0,20,5,39,-1.2999999999999998,374.29061663545247,1,0.05,0.25,1.95,-1.3010299956639813,-0.6020599913279624,0.290034611362518,6.996978478563805,5.695948482899824,6.394918487235842,7.287013089926323,NA,2.4186288956584739e-4
20722,Porites lobata,20700675.983203217,0,-6.6,21,1,0,20,5,39,-1.2999999999999998,374.29061663545247,1,0.05,0.25,1.95,-1.3010299956639813,-0.6020599913279624,0.290034611362518,7.315984527629941,6.0149545319659605,6.713924536301979,7.606019138992459,NA,0.0016419273202553783
20741,CCA,2696396.343671873,6913089.270533189,1.2057379408053972,-1,1,0,15,8,29,-0.666666666666667,352.19688997196954,1,0.06666666666666667,0.5333333333333333,1.9333333333333333,-1.1760912590556813,-0.27300127206373764,0.28630673884327484,6.430783729561471,5.254692470505789,6.157782457497733,6.717090468404745,NA,2.6222984580293285e-4
20741,Dictyota,7160857.708511751,5532351.439359388,-0.45300738256841244,-1,1,0,15,8,29,-0.666666666666667,352.19688997196954,1,0.06666666666666667,0.5333333333333333,1.9333333333333333,-1.1760912590556813,-0.27300127206373764,0.28630673884327484,6.854965044062664,5.678873785006983,6.581963771998926,7.141271782905939,NA,1.9476098119144386e-4
20741,Pocillopora verrucosa,6702942.320806615,14269238.697240723,0.725922619970366,-1,1,0,15,8,29,-0.666666666666667,352.19688997196954,1,0.06666666666666667,0.5333333333333333,1.9333333333333333,-1.1760912590556813,-0.27300127206373764,0.28630673884327484,6.82626548228151,5.650174223225829,6.5532642102177725,7.112572221124785,NA,1.6529706613393425e-4
20741,Porites lobata,6593093.240179685,7659794.1071249945,-0.6856215050631446,-1,1,0,15,8,29,-0.666666666666667,352.19688997196954,1,0.06666666666666667,0.5333333333333333,1.9333333333333333,-1.1760912590556813,-0.27300127206373764,0.28630673884327484,6.819089217622847,5.6429979585671655,6.546087945559108,7.105395956466121,NA,5.293212949028956e-4
20741,Turf,493884.34865332063,1281206.34284033,0.5180726168353964,-1,1,0,15,8,29,-0.666666666666667,352.19688997196954,1,0.06666666666666667,0.5333333333333333,1.9333333333333333,-1.1760912590556813,-0.27300127206373764,0.28630673884327484,5.693625263454117,4.517534004398436,5.4206239913903795,5.979932002297392,NA,3.131382910700516e-5
2113,Dictyota,36138966.61154745,1513260.215839847,-4.676779003523315,2487,4,0,20,3,47,-1.4500000000000002,392.3739985902303,1,0.2,0.15,2.35,-0.6989700043360187,-0.8239087409443188,0.37106786227173627,7.557975729815418,6.859005725479399,6.734066988871099,7.9290435920871545,NA,9.044526864431014e-4
2189,Dictyota,14978087.705439463,7402014.363050778,-2.114244674279876,-1,2,1,10,3,21,-1.4000000000000004,271.1174601843793,1,0.2,0.3,2.1,-0.6989700043360187,-0.5228787452803376,0.3222192947339193,7.175456369305421,6.476486364969403,6.652577624025084,7.497675664039341,NA,4.202808563095237e-4
2189,Pocillopora verrucosa,14917616.16136132,7528866.222982422,-2.3526754770519736,-1,2,1,10,3,21,-1.4000000000000004,271.1174601843793,1,0.2,0.3,2.1,-0.6989700043360187,-0.5228787452803376,0.3222192947339193,7.173699428318838,6.4747294239828195,6.650820683038501,7.495918723052758,NA,3.8146401748185524e-4
2191,Pocillopora verrucosa,78071347.21910158,21331368.58574611,-4.2228282188682975,550,5,1,9,3,19,-0.33333333333333304,299.11203531967874,1,0.5555555555555556,0.3333333333333333,2.111111111111111,-0.25527250510330607,-0.47712125471966244,0.3245110915135041,7.892491673725818,7.637219168622512,7.415370419006156,8.217002765239322,NA,0.0019019493526685018
2194,CCA,3479114.353316434,3801165.555590834,-0.9377383298494304,363,1,0,17,1,29,-1.4117647058823533,264.2322922089705,1,0.058823529411764705,0.058823529411764705,1.7058823529411764,-1.2304489213782739,-1.2304489213782739,0.23194907652068214,6.541468703596147,5.311019782217873,5.311019782217873,6.773417780116828,NA,4.0461955711138957e-4
2201,Dictyota,34818800.62878117,28372919.82599217,-0.43526107042107554,3294,2,0,18,5,31,-0.833333333333333,356.228573671676,1,0.1111111111111111,0.2777777777777778,1.7222222222222223,-0.9542425094393249,-0.5563025007672873,0.23608918873096663,7.5418138072961565,6.587571297856831,6.985511306528869,7.777902996027123,NA,9.805104196578386e-4
2222,Dictyota,815105.7899375003,2857951.701697249,1.0045752787392204,337,1,0,19,8,33,-0.7368421052631575,404.228560001894,1,0.05263157894736842,0.42105263157894735,1.736842105263158,-1.278753600952829,-0.3756636139608854,0.23976033892505855,5.911213978070661,4.632460377117832,5.535550364109776,6.150974316995719,NA,2.0066422963408205e-5
2222,Turf,70041.95271093487,5492841.24446293,5.079941796231001,337,1,0,19,8,33,-0.7368421052631575,404.228560001894,1,0.05263157894736842,0.42105263157894735,1.736842105263158,-1.278753600952829,-0.3756636139608854,0.23976033892505855,4.8453582453463335,3.566604644393505,4.469694631385448,5.085118584271393,NA,4.2598298943451436e-6
2272,CCA,2308905.432890623,887915.5282578144,-3.4939381888805214,-1,2,1,11,3,23,-1.4545454545454541,285.1328236729094,1,0.18181818181818182,0.2727272727272727,2.090909090909091,-0.7403626894942439,-0.5642714304385626,0.3203351508593678,6.363406145643541,5.623043456149298,5.799134715204978,6.683741296502909,NA,2.4804673018142956e-4
2272,Dictyota,720992.4431406122,4575717.290171868,1.5269257154523053,-1,2,1,11,3,23,-1.4545454545454541,285.1328236729094,1,0.18181818181818182,0.2727272727272727,2.090909090909091,-0.7403626894942439,-0.5642714304385626,0.3203351508593678,5.85793071281994,5.117568023325696,5.293659282381377,6.178265863679307,NA,2.0787733633633595e-5
2272,Pocillopora verrucosa,1048004.9491015646,1558212.687826167,0.5123851109772294,-1,2,1,11,3,23,-1.4545454545454541,285.1328236729094,1,0.18181818181818182,0.2727272727272727,2.090909090909091,-0.7403626894942439,-0.5642714304385626,0.3203351508593678,6.020363333566052,5.280000644071809,5.45609190312749,6.34069848442542,NA,2.534872266766041e-5
2272,Porites lobata,1641404.6458085817,1436289.5640429708,-1.5264768813460332,-1,2,1,11,3,23,-1.4545454545454541,285.1328236729094,1,0.18181818181818182,0.2727272727272727,2.090909090909091,-0.7403626894942439,-0.5642714304385626,0.3203351508593678,6.215215658309949,5.474852968815705,5.650944227871387,6.535550809169317,NA,1.3094150702546995e-4
2272,Turf,1775074.3255156183,1356600.4638320282,-0.4963918176866985,-1,2,1,11,3,23,-1.4545454545454541,285.1328236729094,1,0.18181818181818182,0.2727272727272727,2.090909090909091,-0.7403626894942439,-0.5642714304385626,0.3203351508593678,6.249216542453364,5.50885385295912,5.684945112014801,6.569551693312731,NA,1.1873596916405846e-4
2318,Dictyota,1287187.3368750387,330070.6069023479,-3.8885224805432133,355,1,0,26,12,45,-0.6923076923076925,564.3017809029324,1,0.038461538461538464,0.46153846153846156,1.7307692307692308,-1.414973347970818,-0.3357921019231931,0.23823916580452573,6.109641758598473,4.6946684106276555,5.77384965667528,6.347880924402999,NA,4.1360208811729576e-5
2318,Pocillopora verrucosa,201049.16203125374,1721740.9470390417,0.9372237352715754,355,1,0,26,12,45,-0.6923076923076925,564.3017809029324,1,0.038461538461538464,0.46153846153846156,1.7307692307692308,-1.414973347970818,-0.3357921019231931,0.23823916580452573,5.30330226731229,3.8883289193414723,4.967510165389097,5.541541433116816,NA,5.16177914406891e-6
2318,Turf,1081171.7025000749,1828072.4068398955,-1.454512205522848,355,1,0,26,12,45,-0.6923076923076925,564.3017809029324,1,0.038461538461538464,0.46153846153846156,1.7307692307692308,-1.414973347970818,-0.3357921019231931,0.23823916580452573,6.033894670388792,4.6189213224179735,5.698102568465599,6.272133836193317,NA,6.575498484797141e-5
2351,Dictyota,2891201.466779293,913243.5376162109,-2.1847014428467397,1402,3,0,15,4,22,-0.33333333333333304,309.16982560089235,1,0.2,0.26666666666666666,1.4666666666666666,-0.6989700043360187,-0.5740312677277188,0.16633142176652496,6.461078355545437,5.7621083512094184,5.887047087817718,6.627409777311962,NA,7.207839837109305e-5
2353,Dictyota,8604371.270841857,12416694.725926826,0.4613300495976488,347,1,2,16,3,35,-2.25,374.19729452989753,1,0.0625,0.1875,2.1875,-1.2041199826559248,-0.7269987279362623,0.3399480616943509,6.934719141534017,5.730599158878092,6.207720413597754,7.2746672032283675,NA,2.4275449076646902e-4
2355,Turf,75931346.36251575,95130652.47457185,0.31987767493827,47,3,0,12,2,25,-1,244.20210350567712,1,0.25,0.16666666666666666,2.0833333333333335,-0.6020599913279624,-0.7781512503836436,0.31875876262441283,7.880421100557849,7.278361109229887,7.102269850174205,8.199179863182263,NA,0.0050034272126853845
2360,CCA,6516042.373695256,6164202.700435493,-2.3755713946465544,-1,1,0,21,9,39,-0.8571428571428568,450.27040873954576,1,0.047619047619047616,0.42857142857142855,1.8571428571428572,-1.3222192947339193,-0.36797678529459443,0.26884531229257996,6.81398389985412,5.4917646051202,6.446007114559525,7.0828292121467,NA,6.461783202878879e-4
2360,Dictyota,4835119.006281253,28914450.600980174,1.9921567866029042,-1,1,0,21,9,39,-0.8571428571428568,450.27040873954576,1,0.047619047619047616,0.42857142857142855,1.8571428571428572,-1.3222192947339193,-0.36797678529459443,0.26884531229257996,6.684407167795486,5.362187873061567,6.316430382500892,6.953252480088066,NA,1.5123289721943626e-4
2360,Pocillopora verrucosa,10107401.675812507,59412849.123128496,1.4659416554948905,-1,1,0,21,9,39,-0.8571428571428568,450.27040873954576,1,0.047619047619047616,0.42857142857142855,1.8571428571428572,-1.3222192947339193,-0.36797678529459443,0.26884531229257996,7.004639525236009,5.682420230502091,6.636662739941415,7.273484837528589,NA,2.4594698169820063e-4
2360,Turf,7172567.113070309,37794221.26690526,1.1443219042829,-1,1,0,21,9,39,-0.8571428571428568,450.27040873954576,1,0.047619047619047616,0.42857142857142855,1.8571428571428572,-1.3222192947339193,-0.36797678529459443,0.26884531229257996,6.855674620591754,5.533455325857834,6.487697835297158,7.124519932884333,NA,4.7498088916990086e-4
2362,Dictyota,13860609.074648399,12786529.314365247,-0.16656408326637337,7,1,0,30,9,55,-1.1333333333333337,574.3959569626825,1,0.03333333333333333,0.3,1.8333333333333333,-1.4771212547196624,-0.5228787452803376,0.2632414347745814,7.141782314831845,5.6646610601121825,6.618903569551508,7.405023749606427,NA,3.9613459813026886e-4
2371,Pocillopora verrucosa,47326584.547760904,42214516.72074597,-3.238348995332366,87,1,0,21,11,37,-0.5714285714285712,480.24432685001585,1,0.047619047619047616,0.5238095238095238,1.7619047619047619,-1.3222192947339193,-0.2808266095756942,0.2459824293330757,7.675105163551388,6.352885868817468,7.394278553975694,7.921087592884463,NA,0.0011662462130216824
2372,Pocillopora verrucosa,197127350.48635465,28327.924500000616,-7.641153858292112,155,3,0,11,1,21,-0.9090909090909092,212.1759621136269,1,0.2727272727272727,0.09090909090909091,1.9090909090909092,-0.5642714304385626,-1.041392685158225,0.2808266095756942,8.294746884762667,7.730475454324105,7.253354199604442,8.57557349433836,NA,0.004808045089287919
2378,Pocillopora verrucosa,185887951.75864047,0,-6.6,155,3,0,11,1,21,-0.9090909090909092,212.17596525522978,1,0.2727272727272727,0.09090909090909091,1.9090909090909092,-0.5642714304385626,-1.041392685158225,0.2808266095756942,8.269251242088703,7.704979811650141,7.227858556930479,8.550077851664398,NA,0.0045207736287927024
2392,Dictyota,13372576.993609343,13593095.131933566,-0.12132617914139467,1878,2,1,15,6,36,-1.5333333333333332,372.2385784577556,1,0.13333333333333333,0.4,2.4,-0.8750612633917001,-0.3979400086720376,0.38021124171160603,7.126215107057122,6.2511538436654215,6.728275098385084,7.506426348768727,NA,4.0787970078174415e-4
2428,Dictyota,17956377.914978523,8648172.294114746,-2.666356979302485,802,1,0,8,4,17,-0.75,192.1233679933387,1,0.125,0.5,2.125,-0.9030899869919435,-0.3010299956639812,0.32735893438633035,7.254218737109581,6.3511287501176374,6.9531887414456,7.5815776714959116,NA,4.443284315310527e-4
2436,Dictyota,7154710.350984298,545817.2209531342,-4.521632856029967,659,9,0,24,1,41,-0.5,494.33242938734753,1,0.375,0.041666666666666664,1.7083333333333333,-0.42596873227228116,-1.3802112417116061,0.23257261500812945,6.854592056612153,6.428623324339872,5.474380814900548,7.087164671620283,NA,2.1636842363395646e-4
2437,Dictyota,1091681.4709218654,763854.0689999983,-4.578795755329689,5960,1,1,17,3,32,-1.6470588235294121,330.2204321275338,1,0.058823529411764705,0.17647058823529413,1.8823529411764706,-1.2304489213782739,-0.7533276666586115,0.27470105694163205,6.038095939100732,4.807647017722458,5.28476827244212,6.312796996042364,NA,2.6875213508805355e-5
2443,Dictyota,442510193.99023217,333950733.20369714,-0.44847843338085464,2199,2,0,16,4,22,-0.5,307.16506569862156,1,0.125,0.25,1.375,-0.9030899869919435,-0.6020599913279624,0.13830269816628146,8.645923279876131,7.742833292884187,8.043863288548168,8.784225978042413,NA,0.012169792280086309
2445,Pocillopora verrucosa,31060113.73088672,741835.288470217,-5.472388073647981,2261,1,0,12,3,15,-0.5,222.11283535885516,1,0.08333333333333333,0.25,1.25,-1.0791812460476249,-0.6020599913279624,0.09691001300805642,7.4922030416245455,6.41302179557692,6.890143050296583,7.589113054632602,NA,7.602097437076162e-4
2472,Pocillopora verrucosa,14407024.024380928,138772.70313281348,-6.596874564876004,3930,1,0,9,3,17,-0.8888888888888893,188.1283084052826,1,0.1111111111111111,0.3333333333333333,1.8888888888888888,-0.9542425094393249,-0.47712125471966244,0.27620641193894907,7.158574280379056,6.204331770939731,6.681453025659393,7.434780692318005,NA,3.531955785356191e-4
2475,Dictyota,10847145.068640627,6657410.397136716,-2.3957049069514498,247,1,0,8,4,13,-0.25,188.0919876218858,1,0.125,0.5,1.625,-0.9030899869919435,-0.3010299956639812,0.21085336531489318,7.035315448406901,6.132225461414957,6.7342854527429195,7.246168813721794,NA,2.765464574274402e-4
2485,Turf,13697192.764781132,1181218.934899411,-3.757352857982205,1583,1,0,18,4,33,-1.2222222222222223,328.2483520651726,1,0.05555555555555555,0.2222222222222222,1.8333333333333333,-1.255272505103306,-0.6532125137753437,0.2632414347745814,7.136631567762951,5.881359062659645,6.483419053987608,7.399873002537532,NA,9.048872668529844e-4
2487,CCA,935622.1392763668,41088678.71858056,3.060113017967253,247,1,0,9,4,19,-0.8888888888888893,206.1391091753454,1,0.1111111111111111,0.4444444444444444,2.111111111111111,-0.9542425094393249,-0.35218251811136253,0.3245110915135041,5.971100489806419,5.016857980367095,5.618917971695057,6.295611581319924,NA,9.043622969183597e-5
2487,Dictyota,31685038.30514063,16771335.700756827,-3.78636209056899,247,1,0,9,4,19,-0.8888888888888893,206.1391091753454,1,0.1111111111111111,0.4444444444444444,2.111111111111111,-0.9542425094393249,-0.35218251811136253,0.3245110915135041,7.500854236495222,6.546611727055898,7.14867171838386,7.8253653280087265,NA,7.846690033440603e-4
