feature_number,ecoNetConsensus,net_act,Day_CCA,Day_Dictyota,Day_Pocillopora verrucosa,Day_Porites lobata,Day_Turf,Night_CCA,Night_Dictyota,Night_Pocillopora verrucosa,Night_Porites lobata,Night_Turf,Daysum,Nightsum,DayNight_night,activity_night,DayNight_day,activity_day
17663,NA,-17663,6.4256880468486886,NA,NA,NA,NA,NA,NA,NA,6.014481224448816,NA,6.4256880468486886,6.014481224448816,Night,recalcitrant,Day,recalcitrant
17704,Organic acids and derivatives,123,6.17194740488754,NA,8.170749601609536,NA,NA,NA,NA,8.423636015282282,NA,NA,14.342697006497076,8.423636015282282,Night,recalcitrant,Day,recalcitrant
17716,NA,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.968909691261593,0,5.968909691261593,Night,recalcitrant,Day,recalcitrant
17738,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.091355655103659,0,6.091355655103659,Night,recalcitrant,Day,recalcitrant
17739,NA,-17739,NA,NA,NA,5.790934337609151,NA,NA,NA,NA,NA,NA,5.790934337609151,0,NA,NA,Day,recalcitrant
17778,NA,-17778,NA,NA,NA,6.160115729113187,NA,NA,NA,NA,NA,NA,6.160115729113187,0,NA,NA,Day,recalcitrant
1778,Lipids and lipid-like molecules,627,NA,7.626153012010372,NA,NA,NA,NA,7.68251869966514,NA,NA,NA,7.626153012010372,7.68251869966514,Night,recalcitrant,Day,recalcitrant
17821,NA,1350,NA,NA,NA,6.725987353622912,NA,NA,NA,NA,NA,NA,6.725987353622912,0,NA,NA,Day,recalcitrant
17823,NA,573,NA,NA,NA,NA,NA,NA,NA,6.434853523018506,NA,NA,0,6.434853523018506,Night,recalcitrant,Day,recalcitrant
17843,NA,77,NA,NA,NA,6.150816768240514,NA,NA,NA,NA,NA,NA,6.150816768240514,0,Night,recalcitrant,Day,recalcitrant
17906,NA,-17906,NA,NA,6.553259224129663,NA,NA,NA,NA,7.167256585349779,NA,NA,6.553259224129663,7.167256585349779,Night,recalcitrant,Day,depletolite
17921,Organic oxygen compounds,1526,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,Night,recalcitrant,NA,NA
17931,Organic acids and derivatives,437,NA,6.330978329076623,NA,NA,NA,NA,NA,NA,NA,NA,6.330978329076623,0,Night,recalcitrant,Day,depletolite
17932,NA,-17932,NA,NA,NA,6.7165578881527725,NA,NA,NA,NA,NA,NA,6.7165578881527725,0,NA,NA,Day,recalcitrant
17962,Lipids and lipid-like molecules,5136,NA,6.084642853589419,NA,NA,NA,NA,NA,NA,NA,NA,6.084642853589419,0,NA,NA,Day,recalcitrant
17969,Organic oxygen compounds;Organooxygen compounds;Alcohols and polyols,97,0,0,NA,NA,0,NA,NA,NA,3.5120888755608757,3.506063222225058,0,7.018152097785934,Night,recalcitrant,Day,recalcitrant
17970,Lipids and lipid-like molecules,222,NA,NA,NA,NA,NA,4.966578348505152,NA,NA,NA,NA,0,4.966578348505152,Night,recalcitrant,Day,recalcitrant
17971,NA,300,NA,NA,NA,NA,NA,6.357652049631433,6.591730273317173,NA,NA,6.196553915045011,0,19.145936237993617,Night,recalcitrant,Day,recalcitrant
17977,NA,-17977,NA,NA,NA,NA,NA,2.9380255351846576,NA,6.195486042709334,5.451087895983635,NA,0,14.584599473877626,Night,recalcitrant,Day,recalcitrant
17992,NA,59,NA,7.028375667863972,NA,NA,NA,NA,NA,NA,NA,NA,7.028375667863972,0,NA,NA,Day,depletolite
17994,Benzenoids,1018,NA,NA,6.987538748995256,NA,NA,NA,NA,NA,NA,NA,6.987538748995256,0,Night,depletolite,Day,recalcitrant
17998,NA,576,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.393745672562343,0,3.393745672562343,Night,depletolite,Day,recalcitrant
18001,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",695,NA,NA,NA,6.258073077407252,NA,NA,NA,NA,NA,NA,6.258073077407252,0,Night,recalcitrant,Day,depletolite
18005,Lipids and lipid-like molecules;Fatty Acyls,2407,NA,6.240963811848786,NA,NA,NA,NA,NA,NA,NA,NA,6.240963811848786,0,Night,recalcitrant,Day,recalcitrant
18020,Organic acids and derivatives;Carboxylic acids and derivatives,1143,NA,6.244274807280248,NA,NA,NA,NA,NA,NA,NA,NA,6.244274807280248,0,NA,NA,Day,recalcitrant
18026,NA,-18026,NA,NA,NA,NA,NA,NA,6.115627783911071,NA,NA,NA,0,6.115627783911071,Night,recalcitrant,NA,NA
18036,NA,562,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,Night,recalcitrant,Day,depletolite
18044,Benzenoids;Benzene and substituted derivatives;Benzoic acids and derivatives,1829,NA,NA,6.700085898947934,NA,NA,NA,NA,6.459984194042969,NA,NA,6.700085898947934,6.459984194042969,Night,recalcitrant,Day,recalcitrant
18055,NA,7,NA,6.065396905127232,NA,NA,NA,NA,NA,NA,NA,NA,6.065396905127232,0,Night,recalcitrant,Day,recalcitrant
18069,NA,1177,NA,NA,NA,NA,NA,NA,NA,6.27845145905353,NA,NA,0,6.27845145905353,Night,recalcitrant,Day,recalcitrant
18075,Lipids and lipid-like molecules;Fatty Acyls;Fatty acid esters,21,NA,NA,7.303286443692544,NA,NA,NA,NA,6.967692637751529,NA,NA,7.303286443692544,6.967692637751529,Night,depletolite,Day,depletolite
18085,Organic oxygen compounds;Organooxygen compounds;Carbohydrates and carbohydrate conjugates,247,NA,NA,NA,NA,NA,NA,6.877986797918781,NA,NA,NA,0,6.877986797918781,Night,recalcitrant,Day,recalcitrant
18088,Organic acids and derivatives,437,NA,6.217593139695554,NA,NA,NA,NA,NA,NA,NA,NA,6.217593139695554,0,Night,recalcitrant,Day,depletolite
18091,Organic oxygen compounds,40,2.6755746797797912,NA,2.9404013619448333,2.893303052077937,NA,NA,3.4960361179598336,NA,NA,0,8.509279093802562,3.4960361179598336,Night,recalcitrant,Day,recalcitrant
18108,NA,-18108,NA,NA,NA,NA,5.7233933155136185,NA,NA,NA,NA,NA,5.7233933155136185,0,NA,NA,Day,recalcitrant
18110,Lipids and lipid-like molecules,814,6.664461263296871,NA,6.779593400320442,NA,NA,3.0712051905982647,NA,7.229071830428801,NA,NA,13.444054663617312,10.300277021027066,Night,recalcitrant,Day,recalcitrant
18113,Lipids and lipid-like molecules;Fatty Acyls;Fatty acid esters,21,NA,NA,6.301620353364756,NA,NA,NA,NA,NA,NA,NA,6.301620353364756,0,Night,depletolite,Day,depletolite
1812,Lipids and lipid-like molecules;Fatty Acyls,324,NA,NA,0,NA,0,NA,NA,6.530426406261972,NA,NA,0,6.530426406261972,Night,depletolite,Day,recalcitrant
18121,NA,-18121,NA,NA,8.555048283978483,NA,NA,NA,NA,NA,NA,NA,8.555048283978483,0,Night,recalcitrant,Day,recalcitrant
18150,Lipids and lipid-like molecules;Prenol lipids;Diterpenoids,91,6.450434161679684,NA,7.787799043085462,NA,NA,NA,NA,8.018281966207258,NA,NA,14.238233204765146,8.018281966207258,Night,recalcitrant,Day,recalcitrant
18159,Lipids and lipid-like molecules;Prenol lipids;Diterpenoids,91,6.120044687724619,5.816761148150412,5.883382801118659,6.680175923701494,NA,NA,NA,6.140599594993326,6.322682757660196,NA,24.500364560695182,12.463282352653522,Night,recalcitrant,Day,recalcitrant
18160,Lipids and lipid-like molecules;Prenol lipids;Diterpenoids,91,NA,NA,7.767177457918802,NA,NA,NA,NA,7.8230936916289044,NA,NA,7.767177457918802,7.8230936916289044,Night,recalcitrant,Day,recalcitrant
18172,NA,654,NA,7.516784881222241,NA,NA,NA,NA,NA,NA,NA,NA,7.516784881222241,0,Night,recalcitrant,Day,recalcitrant
18179,NA,1592,NA,NA,NA,NA,3.7147460336242437,NA,NA,NA,NA,NA,3.7147460336242437,0,Night,recalcitrant,Day,recalcitrant
18192,NA,-18192,6.607364252948605,NA,NA,NA,NA,6.008200541889691,NA,NA,NA,NA,6.607364252948605,6.008200541889691,Night,recalcitrant,Day,recalcitrant
18201,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",131,NA,NA,NA,6.526866040384418,NA,NA,NA,NA,NA,NA,6.526866040384418,0,Night,depletolite,Day,depletolite
18206,Organic oxygen compounds;Organooxygen compounds;Carbohydrates and carbohydrate conjugates,2440,NA,NA,NA,NA,NA,NA,NA,6.430810656752897,NA,NA,0,6.430810656752897,Night,recalcitrant,Day,recalcitrant
18209,NA,6108,NA,6.858801943744055,NA,NA,NA,NA,NA,NA,NA,NA,6.858801943744055,0,Night,recalcitrant,Day,recalcitrant
18211,NA,300,NA,0,NA,NA,0,NA,0,NA,NA,3.186974860730155,0,3.186974860730155,Night,recalcitrant,Day,recalcitrant
18241,NA,3697,NA,NA,0,NA,NA,3.336056410211145,0,3.2306533000168507,3.4003223506018476,0,0,9.967032060829844,Night,recalcitrant,Day,recalcitrant
18307,Lipids and lipid-like molecules,1314,6.193971069916422,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.193971069916422,0,Night,recalcitrant,Day,recalcitrant
18312,Lipids and lipid-like molecules;Fatty Acyls;Fatty acid esters,21,NA,NA,6.463004028036194,6.322910038448037,NA,NA,NA,NA,6.155374182271343,NA,12.785914066484231,6.155374182271343,Night,depletolite,Day,depletolite
1832,NA,-1832,NA,NA,2.735476854202675,NA,0,NA,NA,6.326053445934209,NA,NA,2.735476854202675,6.326053445934209,Night,recalcitrant,Day,recalcitrant
18335,Organic acids and derivatives,295,NA,2.391726049649572,3.1478178271596486,NA,NA,NA,NA,NA,NA,NA,5.539543876809221,0,Night,recalcitrant,Day,recalcitrant
18338,Lipids and lipid-like molecules;Prenol lipids;Diterpenoids,91,NA,NA,7.419354914495606,NA,NA,NA,NA,7.769206144935487,NA,NA,7.419354914495606,7.769206144935487,Night,recalcitrant,Day,recalcitrant
18342,NA,-18342,NA,NA,0,0,0,3.2579168810471355,NA,NA,NA,NA,0,3.2579168810471355,Night,recalcitrant,Day,recalcitrant
18343,NA,529,NA,1.7395371118567562,1.5719195406360076,3.729627574337816,3.763450981461288,4.999372831801695,NA,NA,NA,NA,10.804535208291869,4.999372831801695,Night,recalcitrant,Day,recalcitrant
18344,NA,529,NA,NA,1.5857610934927422,0,1.887442839156532,5.002563711388175,NA,NA,NA,NA,3.473203932649274,5.002563711388175,Night,recalcitrant,Day,recalcitrant
18345,NA,529,NA,NA,0,1.6095376758365798,NA,4.882406712160504,NA,NA,NA,NA,1.6095376758365798,4.882406712160504,Night,recalcitrant,Day,recalcitrant
18346,NA,-18346,NA,0,0,NA,0,3.325410514121571,NA,NA,0,NA,0,3.325410514121571,Night,recalcitrant,Day,recalcitrant
18348,NA,-18348,NA,NA,1.6997842421367422,0,1.7576222926934122,3.239171821753405,NA,NA,NA,NA,3.457406534830154,3.239171821753405,Night,recalcitrant,Day,recalcitrant
18349,NA,529,NA,NA,NA,4.2302869743240095,4.584268546461145,NA,NA,NA,NA,NA,8.814555520785154,0,Night,recalcitrant,Day,recalcitrant
18352,NA,-18352,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,Day,recalcitrant
18382,NA,-18382,6.26593720974285,NA,6.167375141731499,NA,NA,NA,NA,NA,NA,NA,12.433312351474349,0,Night,depletolite,Day,recalcitrant
18444,NA,-18444,NA,0,NA,3.6058383521297808,NA,NA,NA,NA,NA,NA,3.6058383521297808,0,Night,recalcitrant,Day,recalcitrant
18447,NA,-18447,NA,NA,NA,6.477428233479828,NA,NA,NA,NA,NA,NA,6.477428233479828,0,NA,NA,Day,recalcitrant
18456,NA,3123,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Night,recalcitrant,Day,recalcitrant
18466,NA,-18466,NA,5.59594759937503,NA,NA,NA,NA,NA,NA,NA,NA,5.59594759937503,0,NA,NA,Day,recalcitrant
18472,Benzenoids;Benzene and substituted derivatives;Biphenyls and derivatives,-18472,3.81250452314519,NA,3.8322428667525577,3.8382339935126186,NA,NA,NA,NA,NA,3.77571450851533,11.482981383410365,3.77571450851533,Night,recalcitrant,Day,recalcitrant
18472,NA,-18472,3.81250452314519,NA,3.8322428667525577,3.8382339935126186,NA,NA,NA,NA,NA,3.77571450851533,11.482981383410365,3.77571450851533,Night,recalcitrant,Day,recalcitrant
18473,Organic acids and derivatives,437,NA,6.334955049520003,NA,NA,NA,NA,NA,NA,NA,NA,6.334955049520003,0,Night,recalcitrant,Day,depletolite
1849,NA,1965,NA,NA,NA,NA,NA,NA,6.254422007194368,NA,NA,6.213162304840494,0,12.467584312034862,Night,recalcitrant,Day,recalcitrant
18502,Lipids and lipid-like molecules;Steroids and steroid derivatives;Pregnane steroids,-18502,NA,NA,NA,NA,6.289521919063461,NA,NA,NA,NA,NA,6.289521919063461,0,Night,recalcitrant,Day,recalcitrant
18502,NA,-18502,NA,NA,NA,NA,6.289521919063461,NA,NA,NA,NA,NA,6.289521919063461,0,Night,recalcitrant,Day,recalcitrant
18505,NA,-18505,NA,NA,7.794621493190769,7.829676900707934,NA,NA,7.662903529996692,NA,NA,NA,15.624298393898703,7.662903529996692,Night,recalcitrant,Day,recalcitrant
18514,Benzenoids;Benzene and substituted derivatives;Benzoic acids and derivatives,2933,NA,NA,NA,NA,6.6784457176956344,NA,NA,NA,NA,NA,6.6784457176956344,0,Night,depletolite,Day,recalcitrant
18518,Organic oxygen compounds;Organooxygen compounds;Carbohydrates and carbohydrate conjugates,1132,6.395430745504051,6.292435238186008,5.882181890493188,6.353123399753147,5.968524808491692,NA,NA,NA,NA,NA,30.891696082428084,0,Night,recalcitrant,Day,recalcitrant
18524,NA,-18524,3.313040067053441,0,6.889836317858595,7.064735034784273,2.8110692518169356,NA,NA,7.096348800111292,5.571164261585491,NA,20.078680671513244,12.667513061696782,Night,recalcitrant,Day,recalcitrant
18528,NA,1451,NA,7.105785711274464,7.247127293805469,NA,NA,7.769427497499285,NA,NA,NA,NA,14.352913005079934,7.769427497499285,Night,recalcitrant,Day,recalcitrant
18536,NA,1372,NA,NA,NA,NA,6.948951944586128,NA,NA,NA,NA,6.567721765713902,6.948951944586128,6.567721765713902,Night,recalcitrant,Day,recalcitrant
18572,Lipids and lipid-like molecules,393,NA,NA,NA,NA,NA,NA,7.75727898180774,7.535567354488915,NA,NA,0,15.292846336296655,Night,depletolite,Day,recalcitrant
18574,NA,-18574,NA,6.416494586769102,NA,NA,NA,NA,NA,NA,NA,NA,6.416494586769102,0,NA,NA,Day,depletolite
18582,Organic oxygen compounds;Organooxygen compounds;Carbohydrates and carbohydrate conjugates,2610,NA,NA,NA,NA,NA,NA,5.9712644494349565,6.256316364919192,6.4355975555266625,6.571551795914477,0,25.234730165795288,Night,depletolite,Day,recalcitrant
18583,Organic acids and derivatives,412,NA,7.9690751384012,NA,NA,NA,NA,NA,NA,NA,NA,7.9690751384012,0,Night,recalcitrant,Day,recalcitrant
18594,Organic acids and derivatives,712,NA,6.787551260801978,NA,NA,NA,NA,NA,NA,NA,NA,6.787551260801978,0,Night,recalcitrant,Day,recalcitrant
18601,Organic acids and derivatives,199,NA,6.591299386095046,NA,NA,NA,NA,NA,NA,NA,NA,6.591299386095046,0,Night,depletolite,Day,depletolite
18627,"Lignans, neolignans and related compounds;Furanoid lignans;Tetrahydrofuran lignans",2164,NA,7.1627165154220584,NA,NA,NA,NA,NA,NA,NA,NA,7.1627165154220584,0,Night,recalcitrant,Day,recalcitrant
18643,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",778,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,Night,recalcitrant,Day,recalcitrant
18660,Benzenoids;Naphthalenes;Naphthalenecarboxylic acids and derivatives,1480,NA,6.252182451124188,NA,NA,NA,NA,5.681355381081468,NA,NA,NA,6.252182451124188,5.681355381081468,Night,recalcitrant,Day,recalcitrant
18665,NA,-18665,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,Day,recalcitrant
18716,Organic nitrogen compounds;Organonitrogen compounds;Amines,1284,NA,NA,2.481625019153979,NA,3.01913863415066,NA,NA,NA,NA,3.3276888091575074,5.500763653304639,3.3276888091575074,Night,recalcitrant,Day,recalcitrant
18740,NA,4627,NA,NA,NA,NA,NA,6.0017492135986075,NA,NA,3.5029930419699196,NA,0,9.504742255568527,Night,recalcitrant,NA,NA
18742,NA,-18742,NA,NA,9.32268871169525,8.781671962268526,NA,NA,NA,NA,NA,NA,18.104360673963775,0,Night,recalcitrant,Day,recalcitrant
18748,Organic oxygen compounds;Organooxygen compounds;Carbohydrates and carbohydrate conjugates,147,NA,NA,7.646855355240318,NA,NA,NA,NA,NA,NA,NA,7.646855355240318,0,Night,recalcitrant,Day,recalcitrant
18773,NA,-18773,NA,NA,6.064252022517824,NA,NA,NA,NA,NA,NA,NA,6.064252022517824,0,Night,recalcitrant,Day,recalcitrant
18779,Lipids and lipid-like molecules;Prenol lipids;Diterpenoids,91,NA,NA,7.343621962499542,6.734725402475832,NA,NA,NA,7.882950960088207,6.751124037836659,NA,14.078347364975375,14.634074997924866,Night,recalcitrant,Day,recalcitrant
18782,Organic acids and derivatives;Carboxylic acids and derivatives;Tricarboxylic acids and derivatives,2057,NA,NA,6.9717649579130665,6.338340434618999,NA,NA,NA,7.743459060449928,6.383464146488692,NA,13.310105392532066,14.12692320693862,Night,recalcitrant,Day,recalcitrant
1882,Lipids and lipid-like molecules,4726,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,Night,recalcitrant,NA,NA
18835,Organoheterocyclic compounds;Benzazepines;Dibenzazepines,4567,6.533570586366217,6.315193398983631,3.3016970629556295,6.451652539760285,6.284458354914673,NA,NA,NA,NA,NA,28.886571942980435,0,Night,recalcitrant,Day,recalcitrant
18858,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",52,NA,NA,NA,NA,NA,NA,NA,NA,6.05303362889977,NA,0,6.05303362889977,Night,recalcitrant,NA,NA
18860,NA,-18860,NA,5.693197577198553,NA,NA,NA,NA,NA,NA,NA,NA,5.693197577198553,0,NA,NA,Day,recalcitrant
18878,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",704,NA,2.799286680009303,NA,NA,NA,NA,NA,NA,NA,NA,2.799286680009303,0,Night,recalcitrant,Day,recalcitrant
18925,NA,582,6.677209432189072,NA,6.843205944188915,6.5167501527284895,6.159312056091646,NA,NA,NA,NA,NA,26.19647758519812,0,Night,recalcitrant,Day,recalcitrant
18926,NA,582,NA,NA,NA,6.088907766379446,NA,NA,NA,NA,NA,NA,6.088907766379446,0,Night,recalcitrant,Day,recalcitrant
18933,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",336,NA,6.644731224817807,NA,NA,NA,NA,NA,NA,NA,NA,6.644731224817807,0,Night,depletolite,Day,depletolite
18941,NA,-18941,NA,5.593018165726253,NA,NA,NA,NA,NA,NA,NA,NA,5.593018165726253,0,NA,NA,Day,recalcitrant
18944,Phenylpropanoids and polyketides;Flavonoids;Flavones,1961,NA,NA,NA,NA,NA,NA,NA,NA,6.36904610958945,NA,0,6.36904610958945,Night,recalcitrant,Day,recalcitrant
18961,Lipids and lipid-like molecules,427,NA,NA,6.233665864916048,NA,NA,NA,NA,NA,NA,NA,6.233665864916048,0,Night,recalcitrant,Day,depletolite
1897,Lipids and lipid-like molecules;Fatty Acyls;Fatty acid esters,2562,NA,NA,NA,NA,8.013872334138014,NA,NA,NA,NA,NA,8.013872334138014,0,Night,recalcitrant,Day,recalcitrant
18978,NA,582,NA,NA,NA,NA,NA,NA,NA,2.574508456789552,NA,NA,0,2.574508456789552,Night,recalcitrant,Day,recalcitrant
19023,NA,346,7.893013373108078,NA,NA,NA,3.822035221476667,8.158715516950814,NA,7.622654289575491,NA,NA,11.715048594584744,15.781369806526305,Night,depletolite,Day,recalcitrant
19034,NA,61,6.12384424989574,NA,NA,6.028788366860566,5.847097272800831,6.594906784096832,NA,6.259419848991561,6.155786621283708,NA,17.999729889557138,19.0101132543721,Night,depletolite,Day,recalcitrant
19035,Lipids and lipid-like molecules;Prenol lipids;Diterpenoids,91,NA,NA,7.747087320143389,0,NA,6.127121514645191,NA,7.091251867554805,NA,NA,7.747087320143389,13.218373382199996,Night,recalcitrant,Day,recalcitrant
19057,NA,61,5.9274186079841655,NA,NA,6.000697994665966,6.139322851643257,6.041098494842098,3.0312189263401055,5.814930881509939,6.203292238862243,NA,18.06743945429339,21.090540541554386,Night,depletolite,Day,recalcitrant
19155,Organic acids and derivatives,980,NA,NA,NA,NA,NA,2.459322198677667,NA,0,NA,NA,0,2.459322198677667,Night,recalcitrant,Day,recalcitrant
19162,NA,-19162,NA,6.097145777806942,NA,NA,NA,6.482155833791067,7.63492015387561,NA,NA,6.47057215597242,6.097145777806942,20.587648143639097,Night,depletolite,Day,recalcitrant
19166,NA,-19166,3.3841128660336834,3.2274384870680723,3.3450915905292664,5.872689876698921,3.4245868762756544,6.880634743956671,7.304571342487569,5.951773274170094,3.161935876255451,6.725668921816856,19.253919696605596,30.024584158686643,Night,depletolite,Day,recalcitrant
19170,NA,1459,NA,NA,2.772361917190399,NA,NA,NA,NA,NA,NA,NA,2.772361917190399,0,Night,recalcitrant,Day,recalcitrant
19179,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3352,6.183241645766429,6.062066862796719,NA,6.465505165934864,6.0794266773425925,NA,NA,NA,NA,NA,24.790240351840605,0,Night,recalcitrant,Day,depletolite
19182,NA,61,6.626986753132028,NA,NA,6.932791823462203,6.073398503305353,6.647614698140359,NA,6.507466992738596,6.215837924487799,NA,19.633177079899585,19.370919615366752,Night,depletolite,Day,recalcitrant
19190,Organic nitrogen compounds,534,NA,8.184701551377767,NA,NA,NA,NA,NA,NA,NA,NA,8.184701551377767,0,Night,recalcitrant,Day,recalcitrant
19206,NA,61,6.346451894522689,5.988549892915561,NA,6.5130650602828375,5.984733490918224,6.259452214453772,NA,6.557448732655893,6.1631250837302085,NA,24.83280033863931,18.980026030839873,Night,depletolite,Day,recalcitrant
19230,Organic acids and derivatives,199,6.788345716344308,4.1995823354804305,6.67482691653843,6.733153669088294,0,NA,NA,NA,NA,NA,24.395908637451463,0,Night,depletolite,Day,depletolite
19231,Lipids and lipid-like molecules,3808,NA,0,0,NA,NA,NA,NA,3.7630567167840283,NA,NA,0,3.7630567167840283,Night,recalcitrant,Day,recalcitrant
19240,Organic acids and derivatives,123,NA,NA,7.767568103552801,NA,NA,NA,6.224020035179466,7.858576099969724,NA,NA,7.767568103552801,14.08259613514919,Night,recalcitrant,Day,recalcitrant
19276,Organic acids and derivatives;Carboxylic acids and derivatives;Tetracarboxylic acids and derivatives,148,NA,NA,NA,6.9599461127944995,NA,NA,NA,NA,6.365328114498949,NA,6.9599461127944995,6.365328114498949,Night,recalcitrant,Day,recalcitrant
19285,NA,5289,6.003400099245987,NA,NA,NA,NA,NA,NA,6.140066134199826,5.91703017551309,NA,6.003400099245987,12.057096309712916,Night,recalcitrant,Day,recalcitrant
19293,NA,5289,6.149299377742288,NA,NA,NA,NA,NA,NA,6.361209302494794,6.745913816698561,NA,6.149299377742288,13.107123119193355,Night,recalcitrant,Day,recalcitrant
19302,Organic acids and derivatives;Carboxylic acids and derivatives,3181,NA,NA,6.683059583929792,NA,NA,NA,NA,5.8180180049369525,NA,NA,6.683059583929792,5.8180180049369525,Night,recalcitrant,Day,recalcitrant
