feature_number,network,activity,num_features,DayNight.x,NOSC,quadrant,combined_ID,binary_ID,min_nosc,max_nosc,C,H,N,O,P,nc,pc,min_log2,max_log2,molnet_string,CCA,Dictyota,Pocillopora verrucosa,Porites lobata,Turf,Water control,num_organism,CCA_produced,Dictyota_produced,Pocillopora verrucosa_produced,Porites lobata_produced,Turf_produced,dorcierr,unique_organism,DayNight.y
5923,147,accumolite,41,Day,0.25,"2, 4, 6, 8",Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,0.25,0.25,16,25,5,7,0,0.3125,0,-9.169569281057052,8.568539053337235,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,1.41885097334581,-5.41687331103455,-0.040158577723729,0.555793769739214,1.52779257669218,1.59089112055049,1,no,yes,no,no,no,yes,Dictyota,Day
6054,147,accumolite,41,Day,0.7000000000000002,"2, 4, 6",Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,0.7000000000000002,0.7000000000000002,10,24,10,3,1,1,0.1,-12.844204663613098,10.081032152660098,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,4.27110215936716,-0.908179043847331,-1.09705575966554,0.769557407327077,2.94010046120092,2.98507084055243,1,no,yes,no,no,no,yes,NA,NA
6220,147,accumolite,41,Day,3.5,"2, 4, 6, 8",Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,3.5,3.5,4,24,13,2,1,3.25,0.25,-8.36032878634506,10.557067967762329,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,1.23438939889661,0.073711918450802,-2.25449801237958,-4.32999636380284,8.47442434651949,1.33528706666457,1,no,yes,no,no,no,yes,NA,NA
10280,147,accumolite,41,Day,2.1818181818181817,"2, 4, 6, 8",Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,2.1818181818181817,2.1818181818181817,11,19,11,5,0,1,0,-8.58076529366782,7.6342526484885544,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,-3.04557147127047,-5.08064244387641,-2.02768424529377,-0.715805657529735,0.211155603173878,1.68172072732192,1,no,yes,no,no,no,yes,NA,NA
10284,147,accumolite,41,Day,0.3529411764705883,"2, 6, 8",Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,0.3529411764705883,0.3529411764705883,17,25,5,8,0,0.29411764705882354,0,-11.730095363968799,10.071078827341024,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,4.4126363180784,-4.89370661068727,1.86328134297035,-0.72652387071984,-2.90183665465016,1.60575220905226,3,no,yes,no,yes,yes,yes,NA,NA
10336,147,accumolite,41,Day,0.5,"2, 6, 8",Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,0.5,0.5,16,23,5,8,0,0.3125,0,-8.313175083307838,12.980385150738588,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,1.7202516712808,-2.67420810647482,-0.484174718661666,-4.60482499929477,-1.22615943498714,1.30327576033974,1,no,yes,no,no,no,yes,NA,NA
10343,147,accumolite,41,Day,0.3529411764705883,"2, 6, 8",Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,0.3529411764705883,0.3529411764705883,17,25,5,8,0,0.29411764705882354,0,-12.7159568621564,5.464586370468657,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,1.36976105570134,-5.00599161678981,-2.02075100648527,-5.29255249924444,-3.28763118287864,-1.96808399690109,1,no,yes,no,no,no,yes,NA,NA
12074,147,accumolite,41,Day,-0.1538461538461542,"3, 5",Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,-0.1538461538461542,-0.1538461538461542,13,25,1,10,0,0.07692307692307693,0,-3.3998183539612117,3.6896787430767692,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,0.794337246191337,0.925970907862084,-0.230806857454695,-0.894078363326258,-0.522302643581149,-0.289223117422933,NA,NA,NA,NA,NA,NA,NA,NA,NA
12700,147,accumolite,41,Day,0.47058823529411775,"2, 4, 6, 8",Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,0.47058823529411775,0.47058823529411775,17,36,9,11,1,0.5294117647058824,0.058823529411764705,-9.70424796381684,6.729473724421055,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,-5.25590425761512,-3.23644537121637,-1.90274614641782,-5.47193162994532,0.00143891833583097,1.599524801569,4,yes,yes,yes,yes,no,yes,NA,NA
12727,147,accumolite,41,Day,0.47058823529411775,"2, 6",Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,0.47058823529411775,0.47058823529411775,17,36,9,11,1,0.5294117647058824,0.058823529411764705,-10.166421957693068,6.810355876248033,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,1.70096715319904,-3.15794827347463,1.63578218531407,1.55704313562325,1.61243458763685,-2.10644201617017,1,no,yes,no,no,no,yes,NA,NA
16412,147,accumolite,41,Day,0.25,"2, 4, 6",Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,0.25,0.25,16,25,5,7,0,0.3125,0,-8.680964662010897,5.4278777934524935,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,2.24466425834864,-1.70053271229175,-1.53705655153349,-1.41942263752618,0.0487165669595798,-0.170931395084843,1,no,yes,no,no,no,yes,NA,NA
18748,147,accumolite,41,Day,1,"2, 4, 6",Melibiose,2,1,1,14,35,11,8,0,0.7857142857142857,0,-10.569000579579885,10.843810228947229,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,0.478949809716405,10.4645741634748,-1.02628589613114,1.49324465180325,1.94390621825798,-2.24522439502002,1,no,no,yes,no,no,yes,Pocillopora verrucosa,Day
19693,147,accumolite,41,Day,0.7000000000000002,"2, 4, 6",Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,0.7000000000000002,0.7000000000000002,10,24,10,3,1,1,0.1,-9.009264332395768,10.265673472930551,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,2.23147137565582,-3.12510371560345,2.47317375067378,0.469355697127642,0.012681863258738,0.913890531933756,1,no,yes,no,no,no,yes,NA,NA
19773,147,accumolite,41,NA,NA,NA,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,Inf,-Inf,NA,NA,NA,NA,NA,NA,NA,-6.158755316453723,7.176221712160611,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dictyota,Day
2998,147,recalcitrant,41,Day,-0.3076923076923075,"1, 3, 5",Spectral Match to Maltotriose from NIST14,2,-0.3076923076923075,-0.3076923076923075,13,27,1,10,0,0.07692307692307693,0,-4.417003881423554,14.310898233541641,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,1.1766772868596,-1.501591100801,0.352185478031457,1.58841173177821,0.576276998541792,1.95214506086372,1,no,yes,no,no,no,yes,Dictyota,Day
3680,147,recalcitrant,41,Day,0.11764705882352944,"2, 6",Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,0.11764705882352944,0.11764705882352944,17,27,5,7,0,0.29411764705882354,0,-9.059617250802988,8.10298503649791,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,2.32492673336831,-3.02431948940229,-0.954160197589126,-1.16386992049204,1.72737723046614,1.19509703387902,1,no,yes,no,no,no,yes,NA,NA
4530,147,recalcitrant,41,Day,0.25,"2, 4, 6, 8",Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,0.25,0.25,16,25,5,7,0,0.3125,0,-11.519736808631995,9.27214222854096,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3.47831147126722,-4.1374487903998,0.46094385366972,-0.835057216491762,-0.00445505436937477,0.870727483797481,NA,NA,NA,NA,NA,NA,NA,NA,NA
5153,147,recalcitrant,41,Day,-0.14285714285714324,"1, 5",Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,-0.14285714285714324,-0.14285714285714324,14,27,1,11,0,0.07142857142857142,0,-8.832050289319186,12.170620104787579,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3.68456180385807,-2.88861987860722,-0.9855320684228,4.68792265140388,6.63001331072834,1.48187195455886,1,no,yes,no,no,no,yes,NA,NA
5923,147,recalcitrant,41,Day,0.25,"2, 4, 6, 8",Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,0.25,0.25,16,25,5,7,0,0.3125,0,-9.169569281057052,8.568539053337235,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,1.41885097334581,-5.41687331103455,-0.040158577723729,0.555793769739214,1.52779257669218,1.59089112055049,1,no,yes,no,no,no,yes,Dictyota,Day
6054,147,recalcitrant,41,Day,0.7000000000000002,"2, 4, 6",Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,0.7000000000000002,0.7000000000000002,10,24,10,3,1,1,0.1,-12.844204663613098,10.081032152660098,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,4.27110215936716,-0.908179043847331,-1.09705575966554,0.769557407327077,2.94010046120092,2.98507084055243,1,no,yes,no,no,no,yes,NA,NA
6220,147,recalcitrant,41,Day,3.5,"2, 4, 6, 8",Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,3.5,3.5,4,24,13,2,1,3.25,0.25,-8.36032878634506,10.557067967762329,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,1.23438939889661,0.073711918450802,-2.25449801237958,-4.32999636380284,8.47442434651949,1.33528706666457,1,no,yes,no,no,no,yes,NA,NA
10280,147,recalcitrant,41,Day,2.1818181818181817,"2, 4, 6, 8",Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,2.1818181818181817,2.1818181818181817,11,19,11,5,0,1,0,-8.58076529366782,7.6342526484885544,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,-3.04557147127047,-5.08064244387641,-2.02768424529377,-0.715805657529735,0.211155603173878,1.68172072732192,1,no,yes,no,no,no,yes,NA,NA
10284,147,recalcitrant,41,Day,0.3529411764705883,"2, 6, 8",Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,0.3529411764705883,0.3529411764705883,17,25,5,8,0,0.29411764705882354,0,-11.730095363968799,10.071078827341024,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,4.4126363180784,-4.89370661068727,1.86328134297035,-0.72652387071984,-2.90183665465016,1.60575220905226,3,no,yes,no,yes,yes,yes,NA,NA
10336,147,recalcitrant,41,Day,0.5,"2, 6, 8",Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,0.5,0.5,16,23,5,8,0,0.3125,0,-8.313175083307838,12.980385150738588,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,1.7202516712808,-2.67420810647482,-0.484174718661666,-4.60482499929477,-1.22615943498714,1.30327576033974,1,no,yes,no,no,no,yes,NA,NA
10343,147,recalcitrant,41,Day,0.3529411764705883,"2, 6, 8",Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,0.3529411764705883,0.3529411764705883,17,25,5,8,0,0.29411764705882354,0,-12.7159568621564,5.464586370468657,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,1.36976105570134,-5.00599161678981,-2.02075100648527,-5.29255249924444,-3.28763118287864,-1.96808399690109,1,no,yes,no,no,no,yes,NA,NA
12074,147,recalcitrant,41,Day,-0.1538461538461542,"3, 5",Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,-0.1538461538461542,-0.1538461538461542,13,25,1,10,0,0.07692307692307693,0,-3.3998183539612117,3.6896787430767692,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,0.794337246191337,0.925970907862084,-0.230806857454695,-0.894078363326258,-0.522302643581149,-0.289223117422933,NA,NA,NA,NA,NA,NA,NA,NA,NA
12700,147,recalcitrant,41,Day,0.47058823529411775,"2, 4, 6, 8",Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,0.47058823529411775,0.47058823529411775,17,36,9,11,1,0.5294117647058824,0.058823529411764705,-9.70424796381684,6.729473724421055,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,-5.25590425761512,-3.23644537121637,-1.90274614641782,-5.47193162994532,0.00143891833583097,1.599524801569,4,yes,yes,yes,yes,no,yes,NA,NA
12727,147,recalcitrant,41,Day,0.47058823529411775,"2, 6",Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,0.47058823529411775,0.47058823529411775,17,36,9,11,1,0.5294117647058824,0.058823529411764705,-10.166421957693068,6.810355876248033,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,1.70096715319904,-3.15794827347463,1.63578218531407,1.55704313562325,1.61243458763685,-2.10644201617017,1,no,yes,no,no,no,yes,NA,NA
16412,147,recalcitrant,41,Day,0.25,"2, 4, 6",Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,0.25,0.25,16,25,5,7,0,0.3125,0,-8.680964662010897,5.4278777934524935,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,2.24466425834864,-1.70053271229175,-1.53705655153349,-1.41942263752618,0.0487165669595798,-0.170931395084843,1,no,yes,no,no,no,yes,NA,NA
18748,147,recalcitrant,41,Day,1,"2, 4, 6",Melibiose,2,1,1,14,35,11,8,0,0.7857142857142857,0,-10.569000579579885,10.843810228947229,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,0.478949809716405,10.4645741634748,-1.02628589613114,1.49324465180325,1.94390621825798,-2.24522439502002,1,no,no,yes,no,no,yes,Pocillopora verrucosa,Day
19693,147,recalcitrant,41,Day,0.7000000000000002,"2, 4, 6",Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,0.7000000000000002,0.7000000000000002,10,24,10,3,1,1,0.1,-9.009264332395768,10.265673472930551,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,2.23147137565582,-3.12510371560345,2.47317375067378,0.469355697127642,0.012681863258738,0.913890531933756,1,no,yes,no,no,no,yes,NA,NA
19773,147,recalcitrant,41,NA,NA,NA,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,Inf,-Inf,NA,NA,NA,NA,NA,NA,NA,-6.158755316453723,7.176221712160611,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dictyota,Day
3364,148,recalcitrant,65,NA,-0.7999999999999998,NA,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,-0.7999999999999998,-0.7999999999999998,15,29,1,7,0,0.06666666666666667,0,-3.322147035326599,2.970604695650192,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,Dictyota,Day
5202,148,recalcitrant,65,NA,-0.44444444444444464,NA,Tetraethyl dithiopyrophosphate,2,-0.44444444444444464,-0.44444444444444464,9,12,0,4,0,0,0,-3.011789043749463,3.2417551766176,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,Dictyota,Day
5203,148,recalcitrant,65,NA,-1.5454545454545459,NA,Spectral Match to Dibutyl phthalate from NIST14,2,-1.5454545454545459,-1.5454545454545459,11,26,1,3,0,0.09090909090909091,0,-0.5673639574978967,1.6184431034519235,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,NA,NA,NA,NA,NA,NA,1,no,no,no,yes,no,yes,Porites lobata,Day
5205,148,recalcitrant,65,NA,-0.9230769230769234,NA,MoNA:955115 DBP,2,-0.9230769230769234,-0.9230769230769234,13,22,0,5,0,0,0,-1.942902566649629,3.8526288023184962,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,Dictyota,Day
5227,148,recalcitrant,65,NA,NA,NA,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,Inf,-Inf,NA,NA,NA,NA,NA,NA,NA,-1.9968335879508603,1.4057315626882685,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,NA,NA,NA,NA,NA,NA,3,yes,no,yes,yes,no,yes,NA,NA
5260,148,recalcitrant,65,NA,-0.625,NA,Citric acid,2,-0.625,-0.625,16,24,0,7,0,0,0,-0.7199979934901731,1.8213071152750602,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,NA,NA,NA,NA,NA,NA,1,no,no,no,yes,no,yes,Porites lobata,Day
5307,148,recalcitrant,65,NA,-0.44444444444444464,NA,Tetraethyl dithiopyrophosphate,2,-0.44444444444444464,-0.44444444444444464,9,12,0,4,0,0,0,-0.7684958497216572,1.9074629938980427,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,NA,NA,NA,NA,NA,NA,1,no,no,no,yes,no,yes,Porites lobata,Day
5328,148,recalcitrant,65,NA,-0.7142857142857144,NA,Citric acid,2,-0.7142857142857144,-0.7142857142857144,14,24,0,7,0,0,0,-1.1840783732513886,1.7858132110747345,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,NA,NA,NA,NA,NA,NA,1,no,no,no,yes,no,yes,Porites lobata,Day
5361,148,recalcitrant,65,NA,-0.20000000000000018,NA,Citric acid,2,-0.20000000000000018,-0.20000000000000018,10,14,0,6,0,0,0,-1.1699315792524525,2.125314992783846,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,NA,NA,NA,NA,NA,NA,1,no,no,no,yes,no,yes,NA,NA
5380,148,recalcitrant,65,NA,-0.8888888888888893,NA,Citric acid,2,-0.8888888888888893,-0.8888888888888893,18,32,0,8,0,0,0,-2.4657475984979027,1.0739923052299944,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,NA,NA,NA,NA,NA,NA,2,no,no,yes,yes,no,yes,NA,NA
5472,148,recalcitrant,65,NA,0.1428571428571428,NA,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,0.1428571428571428,0.1428571428571428,14,31,7,6,0,0.5,0,-3.0444324467785524,1.59979270369178,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,NA,NA,NA,NA,NA,NA,4,yes,yes,yes,yes,no,yes,NA,NA
5473,148,recalcitrant,65,NA,-0.625,NA,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,-0.625,-0.625,16,26,0,8,0,0,0,-0.7670022010095656,2.8496283180505158,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,NA,NA,NA,NA,NA,NA,1,no,no,no,yes,no,yes,Porites lobata,Day
5538,148,recalcitrant,65,NA,-0.20000000000000018,NA,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,-0.20000000000000018,-0.20000000000000018,10,19,1,7,0,0.1,0,-1.8524579135236456,10.717190309802954,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,NA,NA,NA,NA,NA,NA,3,yes,yes,no,no,yes,yes,NA,NA
5570,148,recalcitrant,65,NA,-0.1875,NA,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,-0.1875,-0.1875,16,21,2,6,0,0.125,0,-7.645105431798594,1.2312428884663005,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,NA,NA,NA,NA,NA,NA,5,yes,yes,yes,yes,yes,yes,NA,NA
5811,148,recalcitrant,65,NA,-0.8888888888888893,NA,5-(Tetradecyloxy)-2-furoic acid,2,-0.8888888888888893,-0.8888888888888893,18,32,0,8,0,0,0,-3.7205441375138846,1.258656553069421,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,NA,NA,NA,NA,NA,NA,3,yes,no,yes,yes,no,yes,NA,NA
5994,148,recalcitrant,65,NA,-0.20000000000000018,NA,Triethyl citrate,2,-0.20000000000000018,-0.20000000000000018,10,16,0,7,0,0,0,-2.071181707856243,9.00592863065803,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,NA,NA,NA,NA,NA,NA,5,yes,yes,yes,yes,yes,yes,NA,NA
6059,148,recalcitrant,65,NA,0.9090909090909092,NA,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,0.9090909090909092,0.9090909090909092,11,32,15,1,1,1.3636363636363635,0.09090909090909091,-4.99011888506213,2.348776449322457,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,NA,NA,NA,NA,NA,NA,2,no,no,yes,yes,no,yes,NA,NA
6250,148,recalcitrant,65,NA,-0.7142857142857144,NA,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,-0.7142857142857144,-0.7142857142857144,14,24,0,7,0,0,0,-2.564037029861062,2.6391773872304323,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,NA,NA,NA,NA,NA,NA,5,yes,yes,yes,yes,yes,yes,NA,NA
