feature_number,network,activity,num_features,DayNight,quadrant,min_nosc,max_nosc,min_log2,max_log2,molnet_string,CCA,Dictyota,Pocillopora verrucosa,Porites lobata,Turf,Water control
4239,434,depletolite,69,Day,4,-2.0999999999999996,-0.833333333333333,-14.264877378194639,14.928006531552896,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,NA,NA,-3.3803564802307924,-5.552138033603532,NA,-8.275323491460163
4376,434,depletolite,69,Day,2,-2.0999999999999996,-0.833333333333333,-14.264877378194639,14.928006531552896,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,-0.9009631117052728,-2.983583158238192,-3.1590953849951338,-2.0398423837748663,-1.5395433431864143,-1.553019435743431
5572,434,depletolite,69,Day,2,-2.0999999999999996,-0.833333333333333,-14.264877378194639,14.928006531552896,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,-1.3680763065386579,-0.7979923926683674,-2.9287779812865926,NA,-2.674527910042723,-2.532448091767484
5572,434,depletolite,69,Day,4,-2.0999999999999996,-0.833333333333333,-14.264877378194639,14.928006531552896,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,NA,NA,NA,-3.47736149873803,NA,NA
5599,434,depletolite,69,Day,2,-2.0999999999999996,-0.833333333333333,-14.264877378194639,14.928006531552896,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,-0.43857868158468805,-0.06989535668037244,-1.8727505074663326,-2.681140218091782,-1.7597668307899514,-0.7990660236953383
5914,434,depletolite,69,Day,2,-2.0999999999999996,-0.833333333333333,-14.264877378194639,14.928006531552896,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,-0.3008521193018285,NA,-3.189819960261315,-0.9969042895325575,-2.164897677476237,-0.5434460797959093
5914,434,depletolite,69,Day,4,-2.0999999999999996,-0.833333333333333,-14.264877378194639,14.928006531552896,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,NA,-3.4893648949450973,NA,NA,NA,NA
6166,434,depletolite,69,Day,2,-2.0999999999999996,-0.833333333333333,-14.264877378194639,14.928006531552896,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,-1.0280537005579373,-0.6698475429213818,-1.0040040188174544,-2.113738002933755,-1.1750581992314848,-0.8264954368681126
6180,434,depletolite,69,Day,2,-2.0999999999999996,-0.833333333333333,-14.264877378194639,14.928006531552896,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,-1.1004737326444838,-0.3994540679030881,-0.6120335664136827,-0.80202893896986,-0.5097678134596261,-1.116698149186641
6858,434,depletolite,69,Day,2,-2.0999999999999996,-0.833333333333333,-14.264877378194639,14.928006531552896,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,-0.973145508286538,-0.5798701423579998,-0.3236290443195993,NA,NA,-0.4345353461722572
6863,434,depletolite,69,Day,2,-2.0999999999999996,-0.833333333333333,-14.264877378194639,14.928006531552896,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,-0.899917431952268,NA,-0.4653390634540218,NA,-1.064711338190439,-1.6019044287472604
6936,434,depletolite,69,Day,2,-2.0999999999999996,-0.833333333333333,-14.264877378194639,14.928006531552896,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,-0.34355495798444846,NA,NA,-0.9765111611388242,-0.2529442284279228,-0.6751310937986432
7368,434,depletolite,69,Day,2,-2.0999999999999996,-0.833333333333333,-14.264877378194639,14.928006531552896,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,-0.7184827842037569,-0.12804598098866687,-1.1433723539516716,-0.6538445740449882,-0.9972974933388133,-0.7299652556252935
7570,434,depletolite,69,Day,2,-2.0999999999999996,-0.833333333333333,-14.264877378194639,14.928006531552896,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,-1.473458205758928,-0.7881359534953231,-1.9277639746114035,-0.2619699025431918,-2.889493227242307,-0.6239424919723453
7761,434,depletolite,69,Day,2,-2.0999999999999996,-0.833333333333333,-14.264877378194639,14.928006531552896,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,-0.17421811927644193,-1.7904839463289763,-2.0022317222315733,-2.866888785609733,-1.8148370690339255,-1.1311769981433542
7920,434,depletolite,69,Day,2,-2.0999999999999996,-0.833333333333333,-14.264877378194639,14.928006531552896,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,NA,NA,-3.073381640175315,-1.6814827506483425,NA,-0.85346188643668
7920,434,depletolite,69,Day,4,-2.0999999999999996,-0.833333333333333,-14.264877378194639,14.928006531552896,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,-3.5282180240755725,NA,NA,NA,NA,NA
8233,434,depletolite,69,Day,2,-2.0999999999999996,-0.833333333333333,-14.264877378194639,14.928006531552896,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,-0.7776759992883755,NA,-1.7941239336756487,NA,-1.1841953447862665,-2.298456702816264
8233,434,depletolite,69,Day,4,-2.0999999999999996,-0.833333333333333,-14.264877378194639,14.928006531552896,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,NA,-3.856283807694603,NA,-5.018507258053721,NA,NA
8283,434,depletolite,69,Day,2,-2.0999999999999996,-0.833333333333333,-14.264877378194639,14.928006531552896,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,-3.008985997539522,NA,-0.6219665744591614,-1.1504021777801126,NA,-1.1433238908676904
8472,434,depletolite,69,Day,2,-2.0999999999999996,-0.833333333333333,-14.264877378194639,14.928006531552896,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,NA,NA,-1.4063258409390231,-1.0153858000132563,NA,NA
8472,434,depletolite,69,Day,4,-2.0999999999999996,-0.833333333333333,-14.264877378194639,14.928006531552896,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,-4.299334980172398,NA,NA,NA,NA,NA
8793,434,depletolite,69,Day,2,-2.0999999999999996,-0.833333333333333,-14.264877378194639,14.928006531552896,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,NA,NA,-0.7067295433443176,-0.8482044712541751,-0.15152958941032935,-0.22951345630546693
8794,434,depletolite,69,Day,2,-2.0999999999999996,-0.833333333333333,-14.264877378194639,14.928006531552896,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,-1.4294214233047124,-0.7032480751954275,-0.5681617236962008,-0.5343779491678893,-2.423872194695766,-0.821779700090033
8823,434,depletolite,69,Day,2,-2.0999999999999996,-0.833333333333333,-14.264877378194639,14.928006531552896,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,NA,NA,-1.3973309366866398,-2.8260163469220143,NA,-2.199328325391966
8823,434,depletolite,69,Day,4,-2.0999999999999996,-0.833333333333333,-14.264877378194639,14.928006531552896,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,-4.946436558672163,NA,NA,NA,-5.338087258160552,NA
8824,434,depletolite,69,Day,2,-2.0999999999999996,-0.833333333333333,-14.264877378194639,14.928006531552896,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,-2.4799462433575514,NA,-0.46545687907304395,-1.712407533587621,-2.9489840790653243,-1.006353191822728
8846,434,depletolite,69,Day,2,-2.0999999999999996,-0.833333333333333,-14.264877378194639,14.928006531552896,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,-2.940629267294191,NA,-1.6263504262385442,NA,NA,-1.2318518875509623
8846,434,depletolite,69,Day,4,-2.0999999999999996,-0.833333333333333,-14.264877378194639,14.928006531552896,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,NA,NA,NA,-3.619049443584748,-4.506249021982227,NA
8867,434,depletolite,69,Day,4,-2.0999999999999996,-0.833333333333333,-14.264877378194639,14.928006531552896,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,-5.408391874408583,NA,NA,-3.829856580468331,-7.551692316016554,-3.3873737905123957
8872,434,depletolite,69,Day,2,-2.0999999999999996,-0.833333333333333,-14.264877378194639,14.928006531552896,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,NA,-2.601029098431142,-0.18988985560350632,-2.5982439199065777,NA,-1.7115625366491158
8872,434,depletolite,69,Day,4,-2.0999999999999996,-0.833333333333333,-14.264877378194639,14.928006531552896,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,-4.321433463277933,NA,NA,NA,-3.595727298102139,NA
8877,434,depletolite,69,Day,4,-2.0999999999999996,-0.833333333333333,-14.264877378194639,14.928006531552896,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,-3.922510646532861,-5.851042788447078,-3.5313365860430395,-5.523411779372579,-5.380394214453681,-4.18983480421038
8888,434,depletolite,69,Day,2,-2.0999999999999996,-0.833333333333333,-14.264877378194639,14.928006531552896,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,-2.409685002081708,NA,-1.418883096674137,-2.198492394037765,NA,-2.3611499314221334
8906,434,depletolite,69,Day,2,-2.0999999999999996,-0.833333333333333,-14.264877378194639,14.928006531552896,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,NA,NA,NA,NA,-2.371170630427839,NA
