Tree#	Groups	WScore	
1	Mordor1CWT4-WATFlag05	0.676689
1	Mordor1_M1CWT3-WATFlag05	0.612831
1	Mordor2_CW_2_T3-WATFlag05	0.581398
1	Mordor3_M3CWT4-WATFlag05	0.659733
1	OW_2_T1-WATFlag05	0.257670
1	OW_2_T2-WATFlag05	0.352311
1	OW_2_T3-WATFlag05	0.297268
1	OW_2_T4-WATFlag05	0.600838
1	SB508_SC710-WATFlag05	0.780775
1	SURFlag02-WATFlag05	0.200876
1	SURFlag03-WATFlag05	0.218564
1	SURFlag04-WATFlag05	0.203723
1	SURFlag05-WATFlag05	0.193987
1	Spiffy1-WATFlag05	0.358974
1	Spiffy10-WATFlag05	0.244344
1	Spiffy11-WATFlag05	0.258518
1	Spiffy12-WATFlag05	0.266077
1	Spiffy13-WATFlag05	0.290323
1	Spiffy14-WATFlag05	0.278426
1	Spiffy15-WATFlag05	0.293239
1	Spiffy16-WATFlag05	0.285465
1	Spiffy17-WATFlag05	0.279807
1	Spiffy18-WATFlag05	0.297140
1	Spiffy19-WATFlag05	0.297267
1	Spiffy2-WATFlag05	0.325305
1	Spiffy20-WATFlag05	0.308231
1	Spiffy3-WATFlag05	0.328674
1	Spiffy4-WATFlag05	0.304228
1	Spiffy5-WATFlag05	0.317318
1	Spiffy6-WATFlag05	0.413692
1	Spiffy7-WATFlag05	0.349794
1	Spiffy8-WATFlag05	0.299230
1	Spiffy9-WATFlag05	0.274056
1	TW_2_T2-WATFlag05	0.294135
1	TW_2_T3-WATFlag05	0.565321
1	TW_2_T4-WATFlag05	0.269106
1	WATFlag01-WATFlag05	0.093688
1	WATFlag02-WATFlag05	0.081093
1	WATFlag03-WATFlag05	0.077792
1	WATFlag04-WATFlag05	0.098828
1	AL_2_T1-WATFlag06	0.687985
1	AL_2_T3-WATFlag06	0.588747
1	AR_2_T2-WATFlag06	0.545105
1	AW_2_T1-WATFlag06	0.587980
1	AW_2_T2-WATFlag06	0.595555
1	AW_2_T3-WATFlag06	0.400724
1	CL_2_T1-WATFlag06	0.648010
1	CL_2_T2-WATFlag06	0.538428
1	CR_2_T3-WATFlag06	0.518306
1	DORCIERR_D_WA_2_TFN-WATFlag06	0.579388
1	D_CC_1_T0D-WATFlag06	0.428016
1	D_CC_1_T0N-WATFlag06	0.372858
1	D_CC_1_TFD-WATFlag06	0.520505
1	D_CC_1_TFN-WATFlag06	0.538250
1	D_CC_2_T0D-WATFlag06	0.380127
1	D_CC_2_T0N-WATFlag06	0.367978
1	D_CC_2_TFD-WATFlag06	0.531620
1	D_CC_2_TFN-WATFlag06	0.513096
1	D_CC_3_TFD-WATFlag06	0.510865
1	D_CC_3_TFN-WATFlag06	0.504480
1	D_CC_4_TFD-WATFlag06	0.514441
1	D_CC_4_TFN-WATFlag06	0.535241
1	D_DT_1_T0D-WATFlag06	0.403517
1	D_DT_1_T0N-WATFlag06	0.363394
1	D_DT_1_TFN-WATFlag06	0.512926
1	D_DT_2_T0D-WATFlag06	0.406032
1	D_DT_2_T0N-WATFlag06	0.371715
1	D_DT_2_TFD-WATFlag06	0.524554
1	D_DT_2_TFN-WATFlag06	0.509826
1	D_DT_3_TFD-WATFlag06	0.519823
1	D_DT_3_TFN-WATFlag06	0.536408
1	D_DT_4_TFD-WATFlag06	0.514398
1	D_DT_4_TFN-WATFlag06	0.530553
1	D_IN_1_T0D-WATFlag06	0.332640
1	D_IN_1_T0N-WATFlag06	0.307809
1	D_IN_2_T0D-WATFlag06	0.314476
1	D_IN_2_T0N-WATFlag06	0.272759
1	D_OF_1_T0D-WATFlag06	0.356458
1	D_OF_1_T0N-WATFlag06	0.445236
1	D_OF_2_T0D-WATFlag06	0.324419
1	D_OF_2_T0N-WATFlag06	0.465315
1	D_PL_1_T0D-WATFlag06	0.430974
1	D_PL_1_T0N-WATFlag06	0.199642
1	D_PL_1_TFD-WATFlag06	0.481625
1	D_PL_1_TFN-WATFlag06	0.562138
1	D_PL_2_T0D-WATFlag06	0.450273
1	D_PL_2_T0N-WATFlag06	0.199190
1	D_PL_2_TFD-WATFlag06	0.470271
1	D_PL_2_TFN-WATFlag06	0.575439
1	D_PL_3_TFD-WATFlag06	0.493894
1	D_PL_4_TFD-WATFlag06	0.486748
1	D_PL_4_TFN-WATFlag06	0.591651
1	D_PV_1_T0D-WATFlag06	0.508128
1	D_PV_1_T0N-WATFlag06	0.307360
1	D_PV_1_TFD-WATFlag06	0.536080
1	D_PV_1_TFN-WATFlag06	0.646238
1	D_PV_2_T0D-WATFlag06	0.479084
1	D_PV_2_T0N-WATFlag06	0.305298
1	D_PV_2_TFD-WATFlag06	0.524866
1	D_PV_2_TFN_SA503_SC704-WATFlag06	0.530552
1	D_PV_2_TFN_SA504_SC704-WATFlag06	0.584123
1	D_PV_3_TFD-WATFlag06	0.519823
1	D_PV_4_TFD-WATFlag06	0.523847
1	D_PV_4_TFN-WATFlag06	0.624402
1	D_TR_1_T0D-WATFlag06	0.354924
1	D_TR_1_T0N-WATFlag06	0.515261
1	D_TR_1_TFD-WATFlag06	0.510337
1	D_TR_1_TFN-WATFlag06	0.632081
1	D_TR_2_T0D-WATFlag06	0.347518
1	D_TR_2_T0N-WATFlag06	0.495812
1	D_TR_2_TFD-WATFlag06	0.498481
1	D_TR_2_TFN-WATFlag06	0.595307
1	D_TR_3_TFD-WATFlag06	0.520147
1	D_TR_3_TFN-WATFlag06	0.516744
1	D_TR_4_TFD-WATFlag06	0.533080
1	D_TR_4_TFN-WATFlag06	0.542773
1	D_WA_1_T0D-WATFlag06	0.402405
1	D_WA_1_T0N-WATFlag06	0.387981
1	D_WA_1_TFD-WATFlag06	0.472770
1	D_WA_1_TFN-WATFlag06	0.546601
1	D_WA_2_T0D-WATFlag06	0.347216
1	D_WA_2_T0N-WATFlag06	0.411759
1	D_WA_2_TFD-WATFlag06	0.483126
1	D_WA_3_TFD-WATFlag06	0.466117
1	D_WA_3_TFN-WATFlag06	0.539512
1	D_WA_4_TFD-WATFlag06	0.461023
1	D_WA_4_TFN_SA503_SC703-WATFlag06	0.572376
1	D_WA_4_TFN_SA504_SC703-WATFlag06	0.531326
1	Dorcierr_D_DT_1_TFD-WATFlag06	0.513389
1	Dorcierr_unlabeled_SC505_SA709-WATFlag06	0.426416
1	Dorcierr_unlabeled_SC505_SA710-WATFlag06	0.427935
1	INTFlag01-WATFlag06	0.193847
1	INTFlag02-WATFlag06	0.212649
1	INTFlag17-WATFlag06	0.219381
1	INTFlag20-WATFlag06	0.192415
1	M1ALT2-WATFlag06	0.645011
1	M1ALT3-WATFlag06	0.587379
1	M1ART2-WATFlag06	0.497044
1	M1ART3-WATFlag06	0.470523
1	M1AWT1-WATFlag06	0.608184
1	M1AWT2-WATFlag06	0.607932
1	M1AWT3-WATFlag06	0.585488
1	M1CLT2-WATFlag06	0.605316
1	M1CLT3-WATFlag06	0.599068
1	M1CLT4-WATFlag06	0.633688
1	M1CRT2-WATFlag06	0.628155
1	M1CRT3-WATFlag06	0.627593
1	M1OWT1-WATFlag06	0.173023
1	M1OWT3-WATFlag06	0.221972
1	M1TWT2-WATFlag06	0.352013
1	M1TWT3-WATFlag06	0.345876
1	M3ALT4-WATFlag06	0.533045
1	M3ART3-WATFlag06	0.623278
1	M3AWT3-WATFlag06	0.476987
1	M3AWT4-WATFlag06	0.626996
1	M3CLT3-WATFlag06	0.543463
1	M3CLT4-WATFlag06	0.660296
1	M3CRT3-WATFlag06	0.651891
1	M3CRT4-WATFlag06	0.679372
1	M3CWT3-WATFlag06	0.467797
1	M3OWT2-WATFlag06	0.437893
1	M3TWT1-WATFlag06	0.556139
1	M3TWT2-WATFlag06	0.559360
1	MCR_LTER_FR15-WATFlag06	0.181708
1	MCR_LTER_FR30-WATFlag06	0.174187
1	MCR_LTER_FR48-WATFlag06	0.187698
1	MOCKPlateIII_SC508_SC711-WATFlag06	0.772034
1	MOCKPlateV-WATFlag06	0.773734
1	Mordor1CWT4-WATFlag06	0.665860
1	Mordor1_M1CWT3-WATFlag06	0.601215
1	Mordor2_CW_2_T3-WATFlag06	0.564570
1	Mordor3_M3CWT4-WATFlag06	0.646892
1	OW_2_T1-WATFlag06	0.228470
1	OW_2_T2-WATFlag06	0.331196
1	OW_2_T3-WATFlag06	0.264009
1	OW_2_T4-WATFlag06	0.588279
1	SB508_SC710-WATFlag06	0.773964
1	SURFlag02-WATFlag06	0.211600
1	SURFlag03-WATFlag06	0.229627
1	SURFlag04-WATFlag06	0.214648
1	SURFlag05-WATFlag06	0.208383
1	Spiffy1-WATFlag06	0.338421
1	Spiffy10-WATFlag06	0.215854
1	Spiffy11-WATFlag06	0.231209
1	Spiffy12-WATFlag06	0.238918
1	Spiffy13-WATFlag06	0.267433
1	Spiffy14-WATFlag06	0.255229
1	Spiffy15-WATFlag06	0.269868
1	Spiffy16-WATFlag06	0.259800
1	Spiffy17-WATFlag06	0.254484
1	Spiffy18-WATFlag06	0.272021
1	Spiffy19-WATFlag06	0.273592
1	Spiffy2-WATFlag06	0.304656
1	Spiffy20-WATFlag06	0.286446
1	Spiffy3-WATFlag06	0.306805
1	Spiffy4-WATFlag06	0.281041
1	Spiffy5-WATFlag06	0.295401
1	Spiffy6-WATFlag06	0.385155
1	Spiffy7-WATFlag06	0.324551
1	Spiffy8-WATFlag06	0.273684
1	Spiffy9-WATFlag06	0.247102
1	TW_2_T2-WATFlag06	0.266009
1	TW_2_T3-WATFlag06	0.549150
1	TW_2_T4-WATFlag06	0.239589
1	WATFlag01-WATFlag06	0.106677
1	WATFlag02-WATFlag06	0.087875
1	WATFlag03-WATFlag06	0.097806
1	WATFlag04-WATFlag06	0.117975
1	WATFlag05-WATFlag06	0.060770
1	AL_2_T1-WATFlag15	0.693171
1	AL_2_T3-WATFlag15	0.597583
1	AR_2_T2-WATFlag15	0.528851
1	AW_2_T1-WATFlag15	0.588652
1	AW_2_T2-WATFlag15	0.581642
1	AW_2_T3-WATFlag15	0.387487
1	CL_2_T1-WATFlag15	0.655447
1	CL_2_T2-WATFlag15	0.535601
1	CR_2_T3-WATFlag15	0.525483
1	DORCIERR_D_WA_2_TFN-WATFlag15	0.586221
1	D_CC_1_T0D-WATFlag15	0.431652
1	D_CC_1_T0N-WATFlag15	0.363449
1	D_CC_1_TFD-WATFlag15	0.468733
1	D_CC_1_TFN-WATFlag15	0.518523
1	D_CC_2_T0D-WATFlag15	0.368499
1	D_CC_2_T0N-WATFlag15	0.365098
1	D_CC_2_TFD-WATFlag15	0.481683
1	D_CC_2_TFN-WATFlag15	0.466218
1	D_CC_3_TFD-WATFlag15	0.458916
1	D_CC_3_TFN-WATFlag15	0.489204
1	D_CC_4_TFD-WATFlag15	0.462074
1	D_CC_4_TFN-WATFlag15	0.534671
1	D_DT_1_T0D-WATFlag15	0.357089
1	D_DT_1_T0N-WATFlag15	0.351133
1	D_DT_1_TFN-WATFlag15	0.510635
1	D_DT_2_T0D-WATFlag15	0.359434
1	D_DT_2_T0N-WATFlag15	0.357477
1	D_DT_2_TFD-WATFlag15	0.472692
1	D_DT_2_TFN-WATFlag15	0.505500
1	D_DT_3_TFD-WATFlag15	0.467364
1	D_DT_3_TFN-WATFlag15	0.536937
1	D_DT_4_TFD-WATFlag15	0.462933
1	D_DT_4_TFN-WATFlag15	0.508885
1	D_IN_1_T0D-WATFlag15	0.283525
1	D_IN_1_T0N-WATFlag15	0.263967
1	D_IN_2_T0D-WATFlag15	0.270410
1	D_IN_2_T0N-WATFlag15	0.233732
1	D_OF_1_T0D-WATFlag15	0.358569
1	D_OF_1_T0N-WATFlag15	0.454261
1	D_OF_2_T0D-WATFlag15	0.326761
1	D_OF_2_T0N-WATFlag15	0.479547
1	D_PL_1_T0D-WATFlag15	0.436095
1	D_PL_1_T0N-WATFlag15	0.213959
1	D_PL_1_TFD-WATFlag15	0.469864
1	D_PL_1_TFN-WATFlag15	0.557824
1	D_PL_2_T0D-WATFlag15	0.453446
1	D_PL_2_T0N-WATFlag15	0.220998
1	D_PL_2_TFD-WATFlag15	0.464581
1	D_PL_2_TFN-WATFlag15	0.575323
1	D_PL_3_TFD-WATFlag15	0.490334
1	D_PL_4_TFD-WATFlag15	0.483346
1	D_PL_4_TFN-WATFlag15	0.591100
1	D_PV_1_T0D-WATFlag15	0.514993
1	D_PV_1_T0N-WATFlag15	0.266172
1	D_PV_1_TFD-WATFlag15	0.499514
1	D_PV_1_TFN-WATFlag15	0.652216
1	D_PV_2_T0D-WATFlag15	0.485771
1	D_PV_2_T0N-WATFlag15	0.258234
1	D_PV_2_TFD-WATFlag15	0.492962
1	D_PV_2_TFN_SA503_SC704-WATFlag15	0.533751
1	D_PV_2_TFN_SA504_SC704-WATFlag15	0.593192
1	D_PV_3_TFD-WATFlag15	0.488335
1	D_PV_4_TFD-WATFlag15	0.498067
1	D_PV_4_TFN-WATFlag15	0.631495
1	D_TR_1_T0D-WATFlag15	0.310314
1	D_TR_1_T0N-WATFlag15	0.518712
1	D_TR_1_TFD-WATFlag15	0.454797
1	D_TR_1_TFN-WATFlag15	0.638509
1	D_TR_2_T0D-WATFlag15	0.314072
1	D_TR_2_T0N-WATFlag15	0.500051
1	D_TR_2_TFD-WATFlag15	0.442328
1	D_TR_2_TFN-WATFlag15	0.601963
1	D_TR_3_TFD-WATFlag15	0.468272
1	D_TR_3_TFN-WATFlag15	0.510205
1	D_TR_4_TFD-WATFlag15	0.480709
1	D_TR_4_TFN-WATFlag15	0.544245
1	D_WA_1_T0D-WATFlag15	0.404920
1	D_WA_1_T0N-WATFlag15	0.395362
1	D_WA_1_TFD-WATFlag15	0.477244
1	D_WA_1_TFN-WATFlag15	0.552423
1	D_WA_2_T0D-WATFlag15	0.356176
1	D_WA_2_T0N-WATFlag15	0.419441
1	D_WA_2_TFD-WATFlag15	0.481946
1	D_WA_3_TFD-WATFlag15	0.470750
1	D_WA_3_TFN-WATFlag15	0.546070
1	D_WA_4_TFD-WATFlag15	0.451868
1	D_WA_4_TFN_SA503_SC703-WATFlag15	0.571568
1	D_WA_4_TFN_SA504_SC703-WATFlag15	0.537219
1	Dorcierr_D_DT_1_TFD-WATFlag15	0.460844
1	Dorcierr_unlabeled_SC505_SA709-WATFlag15	0.435169
1	Dorcierr_unlabeled_SC505_SA710-WATFlag15	0.435855
1	INTFlag01-WATFlag15	0.234722
1	INTFlag02-WATFlag15	0.253791
1	INTFlag17-WATFlag15	0.244205
1	INTFlag20-WATFlag15	0.231864
1	M1ALT2-WATFlag15	0.653021
1	M1ALT3-WATFlag15	0.594616
1	M1ART2-WATFlag15	0.503309
1	M1ART3-WATFlag15	0.474172
1	M1AWT1-WATFlag15	0.617692
1	M1AWT2-WATFlag15	0.590066
1	M1AWT3-WATFlag15	0.580480
1	M1CLT2-WATFlag15	0.613925
1	M1CLT3-WATFlag15	0.607687
1	M1CLT4-WATFlag15	0.641791
1	M1CRT2-WATFlag15	0.633940
1	M1CRT3-WATFlag15	0.634294
1	M1OWT1-WATFlag15	0.194265
1	M1OWT3-WATFlag15	0.232510
1	M1TWT2-WATFlag15	0.362131
1	M1TWT3-WATFlag15	0.354336
1	M3ALT4-WATFlag15	0.541642
1	M3ART3-WATFlag15	0.604916
1	M3AWT3-WATFlag15	0.484204
1	M3AWT4-WATFlag15	0.609172
1	M3CLT3-WATFlag15	0.527086
1	M3CLT4-WATFlag15	0.670491
1	M3CRT3-WATFlag15	0.634419
1	M3CRT4-WATFlag15	0.660848
1	M3CWT3-WATFlag15	0.453902
1	M3OWT2-WATFlag15	0.441714
1	M3TWT1-WATFlag15	0.567241
1	M3TWT2-WATFlag15	0.566996
1	MCR_LTER_FR15-WATFlag15	0.211019
1	MCR_LTER_FR30-WATFlag15	0.201472
1	MCR_LTER_FR48-WATFlag15	0.218975
1	MOCKPlateIII_SC508_SC711-WATFlag15	0.773773
1	MOCKPlateV-WATFlag15	0.775510
1	Mordor1CWT4-WATFlag15	0.670830
1	Mordor1_M1CWT3-WATFlag15	0.609313
1	Mordor2_CW_2_T3-WATFlag15	0.549388
1	Mordor3_M3CWT4-WATFlag15	0.629128
1	OW_2_T1-WATFlag15	0.223060
1	OW_2_T2-WATFlag15	0.341605
1	OW_2_T3-WATFlag15	0.264844
1	OW_2_T4-WATFlag15	0.595369
1	SB508_SC710-WATFlag15	0.775894
1	SURFlag02-WATFlag15	0.251709
1	SURFlag03-WATFlag15	0.252971
1	SURFlag04-WATFlag15	0.255352
1	SURFlag05-WATFlag15	0.246461
1	Spiffy1-WATFlag15	0.333373
1	Spiffy10-WATFlag15	0.199316
1	Spiffy11-WATFlag15	0.219851
1	Spiffy12-WATFlag15	0.235617
1	Spiffy13-WATFlag15	0.249051
1	Spiffy14-WATFlag15	0.228994
1	Spiffy15-WATFlag15	0.251889
1	Spiffy16-WATFlag15	0.237124
1	Spiffy17-WATFlag15	0.251739
1	Spiffy18-WATFlag15	0.238232
1	Spiffy19-WATFlag15	0.239583
1	Spiffy2-WATFlag15	0.305942
1	Spiffy20-WATFlag15	0.277426
1	Spiffy3-WATFlag15	0.298951
1	Spiffy4-WATFlag15	0.282994
1	Spiffy5-WATFlag15	0.292268
1	Spiffy6-WATFlag15	0.367696
1	Spiffy7-WATFlag15	0.283597
1	Spiffy8-WATFlag15	0.260455
1	Spiffy9-WATFlag15	0.237768
1	TW_2_T2-WATFlag15	0.260981
1	TW_2_T3-WATFlag15	0.552663
1	TW_2_T4-WATFlag15	0.245548
1	WATFlag01-WATFlag15	0.145203
1	WATFlag02-WATFlag15	0.124005
1	WATFlag03-WATFlag15	0.146668
1	WATFlag04-WATFlag15	0.173009
1	WATFlag05-WATFlag15	0.103893
1	WATFlag06-WATFlag15	0.085827
1	AL_2_T1-WATFlag16	0.686741
1	AL_2_T3-WATFlag16	0.588199
1	AR_2_T2-WATFlag16	0.561075
1	AW_2_T1-WATFlag16	0.602420
1	AW_2_T2-WATFlag16	0.613777
1	AW_2_T3-WATFlag16	0.452391
1	CL_2_T1-WATFlag16	0.647673
1	CL_2_T2-WATFlag16	0.549773
1	CR_2_T3-WATFlag16	0.518066
1	DORCIERR_D_WA_2_TFN-WATFlag16	0.588122
1	D_CC_1_T0D-WATFlag16	0.450479
1	D_CC_1_T0N-WATFlag16	0.408042
1	D_CC_1_TFD-WATFlag16	0.559628
1	D_CC_1_TFN-WATFlag16	0.570918
1	D_CC_2_T0D-WATFlag16	0.415951
1	D_CC_2_T0N-WATFlag16	0.397297
1	D_CC_2_TFD-WATFlag16	0.569012
1	D_CC_2_TFN-WATFlag16	0.550715
1	D_CC_3_TFD-WATFlag16	0.551305
1	D_CC_3_TFN-WATFlag16	0.538065
1	D_CC_4_TFD-WATFlag16	0.554010
1	D_CC_4_TFN-WATFlag16	0.566935
1	D_DT_1_T0D-WATFlag16	0.445768
1	D_DT_1_T0N-WATFlag16	0.392246
1	D_DT_1_TFN-WATFlag16	0.545586
1	D_DT_2_T0D-WATFlag16	0.449986
1	D_DT_2_T0N-WATFlag16	0.396547
1	D_DT_2_TFD-WATFlag16	0.563967
1	D_DT_2_TFN-WATFlag16	0.544281
1	D_DT_3_TFD-WATFlag16	0.559593
1	D_DT_3_TFN-WATFlag16	0.565543
1	D_DT_4_TFD-WATFlag16	0.554130
1	D_DT_4_TFN-WATFlag16	0.563074
1	D_IN_1_T0D-WATFlag16	0.372855
1	D_IN_1_T0N-WATFlag16	0.388198
1	D_IN_2_T0D-WATFlag16	0.350716
1	D_IN_2_T0N-WATFlag16	0.351440
1	D_OF_1_T0D-WATFlag16	0.422149
1	D_OF_1_T0N-WATFlag16	0.437908
1	D_OF_2_T0D-WATFlag16	0.382249
1	D_OF_2_T0N-WATFlag16	0.451054
1	D_PL_1_T0D-WATFlag16	0.434098
1	D_PL_1_T0N-WATFlag16	0.222753
1	D_PL_1_TFD-WATFlag16	0.502484
1	D_PL_1_TFN-WATFlag16	0.567295
1	D_PL_2_T0D-WATFlag16	0.454568
1	D_PL_2_T0N-WATFlag16	0.188974
1	D_PL_2_TFD-WATFlag16	0.492529
1	D_PL_2_TFN-WATFlag16	0.580743
1	D_PL_3_TFD-WATFlag16	0.508838
1	D_PL_4_TFD-WATFlag16	0.508277
1	D_PL_4_TFN-WATFlag16	0.597034
1	D_PV_1_T0D-WATFlag16	0.512339
1	D_PV_1_T0N-WATFlag16	0.391284
1	D_PV_1_TFD-WATFlag16	0.558932
1	D_PV_1_TFN-WATFlag16	0.646619
1	D_PV_2_T0D-WATFlag16	0.491408
1	D_PV_2_T0N-WATFlag16	0.397878
1	D_PV_2_TFD-WATFlag16	0.560045
1	D_PV_2_TFN_SA503_SC704-WATFlag16	0.542700
1	D_PV_2_TFN_SA504_SC704-WATFlag16	0.586636
1	D_PV_3_TFD-WATFlag16	0.557296
1	D_PV_4_TFD-WATFlag16	0.549178
1	D_PV_4_TFN-WATFlag16	0.625666
1	D_TR_1_T0D-WATFlag16	0.390885
1	D_TR_1_T0N-WATFlag16	0.523299
1	D_TR_1_TFD-WATFlag16	0.549359
1	D_TR_1_TFN-WATFlag16	0.631581
1	D_TR_2_T0D-WATFlag16	0.384860
1	D_TR_2_T0N-WATFlag16	0.503654
1	D_TR_2_TFD-WATFlag16	0.537339
1	D_TR_2_TFN-WATFlag16	0.602892
1	D_TR_3_TFD-WATFlag16	0.560122
1	D_TR_3_TFN-WATFlag16	0.546053
1	D_TR_4_TFD-WATFlag16	0.571939
1	D_TR_4_TFN-WATFlag16	0.569870
1	D_WA_1_T0D-WATFlag16	0.415484
1	D_WA_1_T0N-WATFlag16	0.390288
1	D_WA_1_TFD-WATFlag16	0.492499
1	D_WA_1_TFN-WATFlag16	0.567800
1	D_WA_2_T0D-WATFlag16	0.359133
1	D_WA_2_T0N-WATFlag16	0.412252
1	D_WA_2_TFD-WATFlag16	0.505407
1	D_WA_3_TFD-WATFlag16	0.475177
1	D_WA_3_TFN-WATFlag16	0.562204
1	D_WA_4_TFD-WATFlag16	0.493307
1	D_WA_4_TFN_SA503_SC703-WATFlag16	0.577456
1	D_WA_4_TFN_SA504_SC703-WATFlag16	0.556802
1	Dorcierr_D_DT_1_TFD-WATFlag16	0.553930
1	Dorcierr_unlabeled_SC505_SA709-WATFlag16	0.431201
1	Dorcierr_unlabeled_SC505_SA710-WATFlag16	0.430461
1	INTFlag01-WATFlag16	0.119562
1	INTFlag02-WATFlag16	0.137992
1	INTFlag17-WATFlag16	0.274941
1	INTFlag20-WATFlag16	0.119205
1	M1ALT2-WATFlag16	0.643495
1	M1ALT3-WATFlag16	0.589937
1	M1ART2-WATFlag16	0.498620
1	M1ART3-WATFlag16	0.483361
1	M1AWT1-WATFlag16	0.604132
1	M1AWT2-WATFlag16	0.621550
1	M1AWT3-WATFlag16	0.594626
1	M1CLT2-WATFlag16	0.603303
1	M1CLT3-WATFlag16	0.595879
1	M1CLT4-WATFlag16	0.631535
1	M1CRT2-WATFlag16	0.626407
1	M1CRT3-WATFlag16	0.625051
1	M1OWT1-WATFlag16	0.220437
1	M1OWT3-WATFlag16	0.272466
1	M1TWT2-WATFlag16	0.348859
1	M1TWT3-WATFlag16	0.349151
1	M3ALT4-WATFlag16	0.539041
1	M3ART3-WATFlag16	0.636160
1	M3AWT3-WATFlag16	0.498188
1	M3AWT4-WATFlag16	0.639456
1	M3CLT3-WATFlag16	0.565015
1	M3CLT4-WATFlag16	0.661029
1	M3CRT3-WATFlag16	0.661815
1	M3CRT4-WATFlag16	0.705215
1	M3CWT3-WATFlag16	0.488166
1	M3OWT2-WATFlag16	0.453410
1	M3TWT1-WATFlag16	0.557923
1	M3TWT2-WATFlag16	0.572388
1	MCR_LTER_FR15-WATFlag16	0.128173
1	MCR_LTER_FR30-WATFlag16	0.122055
1	MCR_LTER_FR48-WATFlag16	0.123777
1	MOCKPlateIII_SC508_SC711-WATFlag16	0.777008
1	MOCKPlateV-WATFlag16	0.778814
1	Mordor1CWT4-WATFlag16	0.663818
1	Mordor1_M1CWT3-WATFlag16	0.598935
1	Mordor2_CW_2_T3-WATFlag16	0.577729
1	Mordor3_M3CWT4-WATFlag16	0.656895
1	OW_2_T1-WATFlag16	0.304464
1	OW_2_T2-WATFlag16	0.345009
1	OW_2_T3-WATFlag16	0.355827
1	OW_2_T4-WATFlag16	0.588219
1	SB508_SC710-WATFlag16	0.779079
1	SURFlag02-WATFlag16	0.139904
1	SURFlag03-WATFlag16	0.172972
1	SURFlag04-WATFlag16	0.134949
1	SURFlag05-WATFlag16	0.126166
1	Spiffy1-WATFlag16	0.409814
1	Spiffy10-WATFlag16	0.303237
1	Spiffy11-WATFlag16	0.305542
1	Spiffy12-WATFlag16	0.310834
1	Spiffy13-WATFlag16	0.337923
1	Spiffy14-WATFlag16	0.337398
1	Spiffy15-WATFlag16	0.348020
1	Spiffy16-WATFlag16	0.343391
1	Spiffy17-WATFlag16	0.318748
1	Spiffy18-WATFlag16	0.353206
1	Spiffy19-WATFlag16	0.355710
1	Spiffy2-WATFlag16	0.365708
1	Spiffy20-WATFlag16	0.352902
1	Spiffy3-WATFlag16	0.375276
1	Spiffy4-WATFlag16	0.343525
1	Spiffy5-WATFlag16	0.362195
1	Spiffy6-WATFlag16	0.421004
1	Spiffy7-WATFlag16	0.355602
1	Spiffy8-WATFlag16	0.302645
1	Spiffy9-WATFlag16	0.320877
1	TW_2_T2-WATFlag16	0.317512
1	TW_2_T3-WATFlag16	0.552323
1	TW_2_T4-WATFlag16	0.306408
1	WATFlag01-WATFlag16	0.068064
1	WATFlag02-WATFlag16	0.084642
1	WATFlag03-WATFlag16	0.068951
1	WATFlag04-WATFlag16	0.045281
1	WATFlag05-WATFlag16	0.111773
1	WATFlag06-WATFlag16	0.130984
1	WATFlag15-WATFlag16	0.184305
1	AL_2_T1-WATFlag17	0.680025
1	AL_2_T3-WATFlag17	0.581258
1	AR_2_T2-WATFlag17	0.521668
1	AW_2_T1-WATFlag17	0.571824
1	AW_2_T2-WATFlag17	0.575649
1	AW_2_T3-WATFlag17	0.388632
1	CL_2_T1-WATFlag17	0.642348
1	CL_2_T2-WATFlag17	0.519001
1	CR_2_T3-WATFlag17	0.510240
1	DORCIERR_D_WA_2_TFN-WATFlag17	0.571126
1	D_CC_1_T0D-WATFlag17	0.415712
1	D_CC_1_T0N-WATFlag17	0.347707
1	D_CC_1_TFD-WATFlag17	0.481690
1	D_CC_1_TFN-WATFlag17	0.513233
1	D_CC_2_T0D-WATFlag17	0.353685
1	D_CC_2_T0N-WATFlag17	0.349854
1	D_CC_2_TFD-WATFlag17	0.494792
1	D_CC_2_TFN-WATFlag17	0.476698
1	D_CC_3_TFD-WATFlag17	0.471395
1	D_CC_3_TFN-WATFlag17	0.474709
1	D_CC_4_TFD-WATFlag17	0.475108
1	D_CC_4_TFN-WATFlag17	0.519010
1	D_DT_1_T0D-WATFlag17	0.373620
1	D_DT_1_T0N-WATFlag17	0.331522
1	D_DT_1_TFN-WATFlag17	0.495142
1	D_DT_2_T0D-WATFlag17	0.374572
1	D_DT_2_T0N-WATFlag17	0.339996
1	D_DT_2_TFD-WATFlag17	0.490461
1	D_DT_2_TFN-WATFlag17	0.491490
1	D_DT_3_TFD-WATFlag17	0.485539
1	D_DT_3_TFN-WATFlag17	0.523949
1	D_DT_4_TFD-WATFlag17	0.480546
1	D_DT_4_TFN-WATFlag17	0.506893
1	D_IN_1_T0D-WATFlag17	0.280887
1	D_IN_1_T0N-WATFlag17	0.300716
1	D_IN_2_T0D-WATFlag17	0.262576
1	D_IN_2_T0N-WATFlag17	0.265999
1	D_OF_1_T0D-WATFlag17	0.377312
1	D_OF_1_T0N-WATFlag17	0.433422
1	D_OF_2_T0D-WATFlag17	0.339011
1	D_OF_2_T0N-WATFlag17	0.453772
1	D_PL_1_T0D-WATFlag17	0.421002
